,G1,G2,G3
LOC100506100,-0.024001002924501677,0.0018442974626545394,0.006422535758369195
LOC100506124,0.02126476001170341,-0.0028423523021171176,-0.00822971000026256
LOC100506388,0.014447113534246998,0.029986388236453776,0.006145455582958607
LOC100507351,-0.01875303498599087,-0.01724314204428942,-0.024863978705509594
LOC100507387,0.0012869819272064169,-0.029275795228302273,-0.03731269001291567
LOC100507507,0.01471255113460053,0.02246631718658247,0.003738817428907518
LOC100507516,-0.018892203001972134,-0.009193839891846052,0.009166655899556201
LOC101060391,-0.018595455085422596,-0.0035723994282054815,0.011734370435883983
LOC101926934,-0.007749655687343296,0.023042501265439847,0.026484356870587245
LOC101927027,-0.0216905423075394,-0.00477183000812431,-0.00798399248108632
LOC101927420,-0.01878359979852783,0.004853713722805411,0.00255760877300919
LOC101927588,0.01351030718538301,0.03633361110951734,-0.0004396877479720912
LOC101927752,-0.01889013793368869,0.003727756967123043,0.0007282527004661051
LOC101928087,0.019149015611296383,-0.001421135395779026,-0.022027850398381597
LOC102724156,-0.018860445963205307,-0.0026212304672624683,-0.011229337207950163
LOC105373383,-0.015876685287545298,-0.016431597892821073,-0.0034858644619572146
LOC105377590,-0.022197686777762536,0.010451383294172977,0.007083900959109277
LOC220729,0.019763257831363287,-0.005998992203256396,0.0005465491837290232
LOC284454,0.012900220521286905,0.009074870681843053,0.03539030804499577
LOC285097,-0.02228921219818801,-0.005232169334738257,-0.002503907094175492
LOC440934,-0.01905733278228337,0.018232344543901276,-0.0078044845669972005
LOC441052,-0.022500994265579992,0.0007498666157062314,-0.00606166939885478
LOC441204,-0.008359252997105429,0.0007847944833604105,-0.015441436021570937
LOC441666,-0.012861230751473133,0.019386264950211486,-0.013789214181719155
LOC642852,-0.020731180640946024,0.0035505171178563237,0.004887234815608944
LOC643406,0.020313824438482838,-0.00781414958461447,-0.004662926992961474
LOC728392,-0.021483320606581622,0.00023166987096559204,-0.01594721485560712
LOC728715,-0.017606481954046887,-0.0024483104827556492,0.00972547078604396
LOC728743,0.019604804002563158,0.0009053533461260801,-0.0038764596632158105
LOC729683,-0.016139186723415695,0.00022303970059883854,-0.010943001166308603
LOC729737,0.020012688907685042,-0.0016490087932861156,-0.009375233565155376
LOC729970,-0.02078770762685936,-0.009983516686575503,-0.0010336155530733782
LOC93622,-0.021998059840388422,-0.009698380266760533,-0.01357680166412349
LOH12CR2,-0.0202832916797604,-0.013791345756124075,0.0013636359251489832
LONRF2,-0.01589680968448611,0.00838380721574858,-0.03541328736353706
LOR,-0.02077919911381943,0.008479060527801487,-0.007471305820663548
LOXL1,-0.020889013177466453,-0.01330429288574586,0.014450314447511521
LOXL3,-0.017615866121051968,-0.006553200714144174,0.010095009478087714
LPA,-0.021813091853817038,-0.006592827792050217,-0.009822832404278142
LPCAT4,0.02197456109423575,-0.0014082609508238744,-0.0036258694985194266
LPL,0.006449176698730335,0.010590011815597943,-0.04555125989245882
LRCH1,0.02071420312728424,0.014315841806340287,-0.0026631241545150017
LRCH2,-0.016244311802276958,-0.027589012885765325,-0.01766037802089062
LRCOL1,-0.006093480261686304,-0.007730871839193281,-0.028076993341947257
LRP1B,-0.02097440748450822,0.003728462280405165,0.01589401822289098
LRPAP1,0.024365906843463372,0.008376220272879698,-0.0013233841531523824
LRRC2,-0.019993820525519176,0.01850627053902548,-0.01612800256711764
LRRC36,-0.024302815570186247,-0.00012934521460994505,0.010521599841294731
LRRC37A4P,0.022902385634321384,-0.010189991661289784,-0.001044348552056605
LRRC38,0.01749183554802094,0.027871152143605176,0.006972883602636385
LRRC3B,-0.025068212218505248,-0.005012913225286435,-0.0049538237505422425
LRRC4,0.021100953158372973,-0.009905565510149457,-0.012177736276017013
LRRC42,-0.019500270091361398,-0.002490933030530092,-0.008025561218403511
LRRC49,0.02141108876003258,-0.01700190266827991,0.0027977654560323584
LRRC56,-0.023708130685164176,-0.02094854887659684,-0.002575729204583286
LRRC7,-0.01597618498704882,-0.0321099193054064,-0.023598558760957126
LRRC73,-0.0169456057206954,0.02335122591598372,-0.022222168741629057
LRRIQ1,-0.016865261056447804,-0.02584085711556615,0.0010804402332975935
LRRN1,-0.018339379924631125,0.014235050359584023,0.012065644569580007
LRRN2,-0.021461596619120133,0.018493097859469832,0.020085448206997834
LRRN3,0.013099356403594949,0.0017441769160385014,-0.004258173151102757
LRRTM1,-0.018802024721477146,-0.020887407943784807,-0.0005639798187919699
LRRTM4,-0.014773283443525702,0.015001262702963399,-0.030325487885850412
LSAMP,-0.003282167050511676,0.02932414257426843,0.024334899330530808
LSM3,-0.02262062878082069,0.0038007869394539244,-0.0049494008685154675
LSM4,-0.02112473722956301,0.01809473567352954,-0.0004763510671540106
LSP1,-0.01787778350382613,-0.007029680703438424,0.0019325847073039142
LTB,0.017544084326332744,0.0076218540195500855,-0.011409322286309347
LTBP4,-0.02055517090034942,-0.006313908723298481,-0.004640907978709274
LTK,1.6708702014946906e-05,0.005962787384663427,-0.049330652644757327
LURAP1L,0.01996083717588941,0.012434291886952645,0.00016119983494297882
LUZP1,0.021985340204946042,0.004420818629986352,0.002244217874470671
LUZP2,-0.0222423364080651,-0.0009172364767221173,0.021618246549119386
LXN,0.00450435686768598,-0.03621500193884462,-0.008899571121188004
LY6D,0.01955791887156246,0.00941949806744427,-0.03186785849429214
LY6H,-0.025100070292968714,0.007260156174239554,-0.012320131668475105
LY86-AS1,-0.015112705593293424,0.019832082094859746,-0.035942031469956656
LY96,-0.014318324940268207,-0.0004316263559154882,0.03526192237616936
LYN,-0.015577142872775585,0.010046514976344092,-0.00012595164305001893
LYNX1,0.013437325270143696,0.03890240492305713,-0.0008844295928353731
LYPD1,-0.020824484972269137,-0.008418862004071395,0.014639919190280059
LYPD5,0.02434442709111807,0.01370386854207368,0.0002998834945465558
LYPD8,-0.021805186020785985,0.017314585555961434,-0.004928565035291319
LYRM9,-0.02299522168620254,-0.004173365762015372,-0.007060949715497927
LYSMD4,0.021057040414443663,-0.0086099031806714,-0.014233221379144604
LYVE1,-0.018907021747201963,9.144977939540612e-05,0.010656438726244234
LYZL4,-0.021031944477342898,0.022298628293642157,0.0014648411684863487
LZTS3,0.018595910725060293,-0.004761048186940196,-0.025545996596751903
MACROD2,-0.011618312369235488,-0.022064559045545693,-0.0374204303121356
MAD1L1,0.015450175483556606,0.03317189974865468,-0.001267937074575496
MAD2L2,-0.01712191140227428,-0.014198493358040515,0.0021302577914081
MADCAM1,0.019716115469304282,0.024833533162694967,0.010941454678634182
MAFB,0.017068248456237386,0.018814111851016887,-0.018937156563378417
MAFG,-0.01817826316138366,0.015171314523418841,0.0038914678510314875
MAGED1,-0.02081703278236398,0.01401408451405596,0.00039898795728884456
MAGEH1,-0.02288649714002588,-0.0001001560276503946,-0.004390029034415657
MAGEL2,0.01961664111095744,0.021642872210582698,0.005167326499761779
MAGI2-AS3,0.024171264725484587,-0.00911171264147239,-0.004429207379308017
MAGI3,0.021138284750472688,-0.0034996772793958277,-0.014098275705952913
MAMLD1,-0.020126527617623582,-0.02032060156757689,-0.0003731603098767887
MAN1A1,-0.022105005938257552,-0.002652600072966007,-0.0034852643782797843
MAN1C1,0.017576249432337116,0.01445809905699301,-0.00890042601517128
MANEAL,-0.02277077200308387,0.008702967867381894,0.004192199027722943
MAOB,-0.02180811454784423,0.012396110520409105,0.003301603226664923
MAP1B,0.002772782021299348,0.03572521375968448,0.011152085438973182
MAP1LC3B,0.01907662223157701,-0.00021226155262160317,0.0009671590808234691
MAP2K1,-0.016333756932031113,0.011433993443251238,-0.0056680547336284415
MAP2K3,0.014547150375928325,0.008591619093996854,0.023279205398376097
MAP3K13,0.019315664036851286,0.008489028311879391,-0.014693521176764044
MAP3K6,0.022690213327536065,0.008265769810863565,0.004773176556127602
MAP3K9,0.018947019677136925,0.02374066931097162,0.010280980390971745
MAP9,0.01936186957876252,0.02724225863579276,0.004088244802672177
MAPK1,-0.02154026780837412,-0.010403448713505533,-0.009015024597802889
MAPK10,0.018638309223330735,0.026131569196439903,-0.018542887189971945
MAPK1IP1L,-0.022276032300145205,-0.0039099196034442455,-0.0117053409166919
MAPK3,-0.022114688407765416,0.0016511609301491674,-0.0077048750464929015
MAPK4,0.005229866322384243,0.031107843397400234,-0.019208785164045724
MARCH1,-0.016727053586600173,0.0008347177522425592,-0.025283760245590252
MARCH3,-0.015268314193158584,-0.01867901100586226,-0.0028376627188592555
MARCKS,-0.022606121149679304,-0.009236909554775798,-0.018143955420871213
MARCO,-0.01665754156004338,-0.0005066366830165523,0.005311859167201549
MARF1,0.01653228690549459,0.028329210576767388,-0.015813558551873937
MAST3,-0.01706768911087623,0.009184580804384645,-0.030237756588622107
MAST4,0.01894525442401775,0.019857733770421746,-0.0021236369215669342
MAT2B,0.015923678078433135,0.01566356870763035,-0.025856726610254906
MATK,0.019146558926314464,0.021596950856313,0.0009342734776057513
MATN2,-0.009944711797480703,-0.03765258553496776,-0.004433033690020666
MAX,0.017864365155623146,0.005990400073664984,0.004163482392160773
MBD2,0.017526671895166827,0.01788106335532092,-0.011429711368487468
MBLAC2,-0.016009367907815916,-0.015832872889734194,-0.014073111736057525
MBNL2,0.019124562202941838,-0.0036902943202657525,-0.009589681401292462
MBOAT1,0.0044515829898548465,0.01471800483116646,0.03859998146859543
MBOAT2,-0.02180059667939192,0.004461631225695208,0.014945327631981507
MBOAT7,-0.022692034300402154,0.008695299139274654,-0.016261498054315503
MBP,0.013609137834038727,-0.02783137963391043,-0.029134311923236053
MC1R,0.021633273821148078,-0.005971832725242559,0.007002155175628583
MCF2,0.02127131694095502,-0.0005435728045086743,-0.0004122360705772035
MCF2L,0.022024326062127064,0.001378862609294599,0.0005482135282049506
MCF2L-AS1,0.018248969634992757,0.018171168710108595,0.011389999011612948
MCHR2,-0.00591572128631577,0.021322368024368096,-0.028728291713542412
MCTS1,-0.01855456194296552,0.02866997622277146,-0.0001413491845742678
MCUB,-0.023340183158283515,0.012566531954011894,0.011499696126291462
MCUR1,-0.018447100727363643,0.012256856927437568,0.008451939710566384
MDC1,0.00877526963927303,-0.02345844430649853,-0.012222009311423821
MDGA1,-0.01862089826373748,0.017415659951162545,0.013998152872870201
ME1,-0.020883485204737404,0.014027829705522745,0.006669306189981143
ME3,-0.018720525175109207,0.018370708094347276,-0.0036619635450486528
MED11,0.019658150841299096,0.005042145111020439,0.0200760466130417
MEDAG,-0.00852313853258631,0.034394243142431696,-0.012143292879168455
MEI1,0.0004835468217841924,0.02163028299138518,-0.005945349317809359
MEIS2,-0.007113666209507441,-0.0005673250248054466,0.027767558302850652
MEIS3,-0.02261835587524397,0.011392329291459212,-0.013971031611471422
MEIS3P1,0.0021298378304124145,0.03465299821753989,0.02541814040307799
MEPE,-0.01337335679189141,0.032914836116678774,-0.004789160352068604
MESP1,-0.022610023778130234,0.0013236045854587886,-0.016728358113847007
MET,0.010450948302634336,-0.03355132429124811,-0.04955000157062827
METAP2,0.017366943983582836,0.01618894114853253,0.014101842401280228
METTL21A,0.016065428782333434,0.0032297490977299735,-0.011935781842504765
METTL21C,0.007042297811285257,0.02962623277600251,-0.016369472374415436
METTL24,0.019160488060650776,-0.010240156351863398,-0.006060866361470025
MFGE8,0.01455790202996161,0.02515011576971918,-0.009766129011044991
MGARP,0.01966439419586709,-0.002070275670546173,0.002132776002182
MGAT4C,-0.005817618807088976,0.02276389161339954,0.02752916104658344
MGAT5,0.01278687022919218,0.019971008826220382,0.010384598385804333
MGAT5B,0.0028435288095743456,-0.010012186416606944,-0.05209834663723794
MGMT,-0.018696860881631663,0.010694638402606132,0.01330192908836623
MGP,-0.00155634674034715,-0.02453203667274791,-0.04121544811633013
MGST1,-0.02236360440808099,0.0038870838188665353,-0.0013002387028635536
MGST2,0.015451686402590314,0.01373018123574142,0.02813048487929956
MIAT,0.019782573093607363,-0.013859885046748276,-0.020360204442126786
MICA,0.011433330513111954,-0.004268472821442244,0.03650203507976295
MICB,0.011803714590905685,-0.014511610741108898,0.04767702214273693
MICU3,0.017189523705599372,0.010156626916357036,-0.01870730361383128
MID2,0.019126285669692426,0.01092805961120565,0.005218278840229428
MILR1,-0.017081396539926262,-0.0028014678875337884,0.009206688069504995
MINDY3,0.020395847143926196,0.013073593335571723,0.0054456805410214955
MINK1,-0.01936167783622803,-0.005409969868041711,-0.003941489312783127
MIR100HG,-0.016444107703281495,0.030754227164073614,0.0053315542442097085
MIR124-2HG,0.018161848071040664,-0.019541511534460782,-0.03335353449153997
MIR29B2CHG,0.025303183634250583,0.0024195160611927653,-0.004872747776079353
MIR31HG,0.02211477361302423,0.011893008231411999,-0.0066167933570477734
MIR4435-2HG,-0.017906948628818475,-0.010175098896410382,-0.01379830827742948
MIR4697HG,0.015527100022784353,-0.014643049165106316,-0.03063770462637153
MIR600HG,0.022742388552779512,0.014280592238322103,-0.005697111408895266
MIR7-3HG,-0.014734963348547602,0.03446760636700181,-0.013772275617289654
MIS18BP1,0.017572586087053213,-0.027222945233307275,-0.016734688889986284
MITF,0.016529504816372262,-0.0012111751556392629,0.022927456949904612
MKL2,-0.020493309021364942,0.005507978278738362,-0.030518474397201536
MKX,0.019389809047003576,0.02302305060046197,-0.017344538036989758
MLIP,-0.010736483585052702,-0.013462968600116724,-0.04805573887112904
MMD,-0.02529726455428257,0.0003707538760549185,0.006091022021627438
MMP15,0.012289554430797411,0.02010520753764637,0.036942427573273935
MMP16,-0.010645459292539326,-0.022515423946180113,-0.0163809007944658
MMP28,-0.01853200252497303,-0.008981391875616774,0.006656227640684997
MMS22L,0.019360057964179767,-0.007031219448224504,0.009109933535947775
MOB1B,-0.023452497404910243,0.0022141753218617413,-0.01513397040212801
MOB2,0.012686027128683247,0.03321197682679582,0.0033991423498733265
MOCS1,0.01724378173692749,0.01608818693124751,0.0025930265678067847
MOGAT1,0.021067876714746768,0.002429115647946357,0.006122783775650369
MOGAT2,0.02106520590777793,-0.007689905068229344,0.0009687874043598354
MOXD1,-0.00988523237962111,0.014434963420594926,0.01713374923219763
MPC1,0.020194497868338202,0.00613669169778293,0.02256682380406454
MPHOSPH6,-0.017647343048935355,0.011816913603686655,0.00048540235642542494
MPO,-0.00986390924124393,0.03812704933245028,-0.006684697028499791
MPP1,0.02094255131040691,0.02330903014592014,0.0029172988646204018
MPP6,-0.016676656531884902,0.02482758833495608,0.008634802408340386
MPP7,0.012935822594185234,-0.00918063234191807,-0.014535001400411333
MPV17L2,-0.020155530278556665,0.01843183592390616,-0.005673854984036837
MR1,-0.019898169222183393,0.0006356891751429034,0.004129078004447591
MRAP2,-0.0030649387233193503,0.03588700646496674,0.01440874789295791
MRAS,-0.02209164989752125,0.00910802088588514,-0.017989614716224584
MREG,0.01256832463899927,0.031145834717406822,0.015093818772162891
MRGPRF,0.019753616467002185,0.016271214037347936,0.010025413092138492
MRNIP,0.01329044130903854,-0.006428432423750792,-0.009486651230719052
MROH5,0.021676085103078883,0.02458291551580501,0.013397444814270246
MRPL33,0.02200992386939513,0.0006553573896040543,-0.0059833097201967556
MRPL49,-0.01823087395911543,0.010471473981685431,-0.0005283815702978072
MRPS16,-0.017293075364231646,0.014694209831199321,0.009063781075026114
MRPS30,0.015720532628489114,0.015782335960380783,-0.019612044051667527
MRPS33,-0.02004426444674168,0.0013082336951927896,0.006883529762392423
MSANTD1,-0.02294727837618012,0.00929656696025958,-0.015659870080259677
MST1R,0.006349982167016477,-0.028890013555926724,-0.03617131475302114
MT1B,-0.019418251020136505,0.001991340455958253,0.010973602870462267
MT1E,-0.01843629573230922,0.004417493003039019,0.011238550464252345
MT1F,-0.019496624880295556,0.006836970631586895,0.014848260080005633
MT1G,-0.019828781601386486,0.009580965661069222,0.012757350007904853
MT1JP,-0.01806535075708357,0.005338292947133397,0.002630472497743333
MT1L,-0.018588673864080845,0.0013121227414311508,0.010377406718537815
MT1X,-0.01825208778344965,0.005945935171099634,0.013681481781843873
MT2A,-0.01971565844716801,0.00038927008719641815,0.011408174258776776
MTA3,-0.019772790375422872,0.015518196135465729,-0.012725083303256652
MTAP,0.018178638971500977,0.0018197299584795726,0.0034942786353259737
MTBP,0.013366727158264475,-0.02617001312224785,-0.018409207577063737
MTCH1,-0.01992949514679999,0.02185383329938888,-0.006214282913192711
MTCL1,0.021617766406171024,0.010946407601020258,-0.012442649022687529
MTDH,0.017460572323930026,-0.00895555901119368,-0.01745906665247113
MTFP1,0.01689705421638876,0.022175648948636127,0.003269211799765722
MTHFD2,0.009641752288165733,0.02243503997465253,0.026973704863763104
MTHFD2L,0.006806812235413771,-0.03572223085410756,-0.008231944825278245
MTMR11,-0.0031029820225941746,-0.025601548111293396,0.016626460630854722
MTMR2,0.015880566670709768,0.03046884466688624,0.012738708273322514
MTPAP,0.018615306051611973,-0.012516039403111936,-0.008813484556202754
MTRF1L,0.014636113095662547,0.024073664866267563,-0.00614105631992809
MTSS1L,-0.0182356110724712,-0.0006560068919470565,0.009862707910311788
MTUS2,0.01854745857575397,0.0013689739706995137,-0.019665997537244427
MUCL1,0.005049667119527927,0.05187745915010712,-0.005064262519335355
MUM1L1,-0.016749997103351955,0.03324255874793387,-0.02328725754565828
MX1,0.016784004815741646,0.024903452154663348,0.026523110585661064
MXRA7,-0.005863091272516455,0.04189349213533614,-0.00037011226016304114
MXRA8,-0.012142055040195238,-0.004213211743644726,0.02482500149187776
MYADM,-0.02061076637975974,0.019822467465299122,0.009707446269661345
MYADML2,0.01490781259882499,0.030671566535706338,0.0006973165724654568
MYB,-0.01932859538782368,-0.0012848053222164143,-0.016479934317883048
MYBL1,0.005054496800234265,0.029506688826855462,0.02805792413073821
MYBPC1,-0.01581041968407455,0.013928571230808248,-0.0031921402178707223
MYBPHL,0.020256804256697104,-0.013269350176046139,-0.02629569382668959
MYC,0.01561133800009151,0.016498317116655233,0.015371608651307038
MYCN,-0.015339292934273562,-0.014268931941594907,0.011967898897498493
MYH7,-0.022104786741751477,-0.009271318094331306,-0.02258022324097565
MYH7B,0.02331768111103523,0.014560352738098335,-0.0007222912339424722
MYL12B,-0.021439175045041108,0.015844029788743462,0.01215005210881236
MYL5,-0.022762365575309154,-0.002659150146229042,0.004996541802198649
MYLK,0.008947170144245264,0.011157722256862982,0.04023868205574228
MYLK2,0.014254114145837882,0.017782869471620794,0.024074498301063403
MYO15A,0.019632202101811835,0.017363586492036957,-0.01587435205375606
MYO16,-0.01676781572804896,-0.00777812017810214,0.0008713250969984488
MYO19,0.021772288709521196,-0.01957974189060839,-0.0024832276765050856
MYO1B,0.006910057859016376,0.015127155596076846,-0.013424498248484323
MYO5C,0.008535890445944579,-0.02691143317600757,-0.03228669547160602
MYO7A,-0.0030406373866147984,-0.007788515948141444,-0.04749218606619431
MYOM2,-0.004417569581032156,0.04298737118834043,-0.0008670819757631514
MYOZ3,0.020655538865744786,0.006474783682307177,-0.008767043106620282
MYRIP,-0.018759384220401208,-6.886751903382452e-05,-0.01750080573791774
N4BP2,0.008110423418340153,-0.03921855112596466,-0.020466925784277258
N4BP2L1,0.011878784257649976,-0.028898591655972982,-0.028243587994358544
NAAA,0.015247488394767703,-0.006496885081052409,0.01364339983039825
NAALAD2,0.019815513523055366,-0.024289614040413254,0.0001267582353340372
NABP1,-0.020603880245674562,0.005681830516169138,0.017149683904437333
NADK2,-0.021649397141847198,-0.0058338495609258035,0.0014001591079966815
NAGK,-0.0210072746085705,0.010091325191228928,0.011455812957549827
NAGPA,0.018314229690665686,0.006714912965234172,-0.024158494504919577
NANOS1,-0.024342061451616343,-0.0037066363717289967,-0.008423548127887221
NAP1L2,0.01762076239449546,-0.0024415685684891814,-0.005182318179090936
NARS,0.018156222936125524,0.0028495223270049524,0.007028297603018875
NAT8L,0.022042794510634015,0.025867074087735795,0.0021880595162760514
NAV3,-0.020189346438010004,-0.003030631673656088,-0.018596450453881832
NBDY,-0.02196125628444663,0.00012690022218947333,-0.0015137289644566935
NCALD,0.012071814633515915,0.010044207962404794,-0.0272532976545003
NCAM2,-0.02144885213832417,-0.004603492293614687,-0.009639172336095101
NCAN,-0.019649880401948865,-0.00867471992982779,-0.004079200412991572
NCK2,0.016739443289759032,-0.0005137639389549004,-0.01660669387841067
NCOA3,0.024398907432975125,-0.012179206485230855,-0.0033196182568676906
NDFIP1,-0.017380117929996525,0.016516668143719163,-0.0023924110070692685
NDN,-0.015228833881973323,-0.018546170451271392,-0.013038107439321349
NDRG3,0.019629810348483274,0.015366870659970468,0.004254977929471421
NDST3,-0.008101675129243388,0.025450142663450973,-0.013886790354261509
NDUFAF8,-0.021319223600612346,0.010609946504623989,-0.0010315460013635435
NDUFC2,-0.02135001643449557,0.005257159379178821,-0.008841056715303214
NDUFS1,0.017309738361048592,0.002215483384876898,0.00829376343830937
NEB,0.017434014071149525,0.003180179586375971,0.02339530985591608
NEBL-AS1,-0.02103891554499375,-0.0012664621117651016,-0.001994858993419204
NECAB2,-0.024778471313752395,-0.010195501045322568,-0.019456784378781452
NECAB3,0.01764182421352585,0.006306403425108475,-0.010980115289741044
NECTIN3,-0.013072344386336414,0.028855125043038297,0.002607331259305061
NEDD4L,-0.019795441144777857,0.006484450635992815,-0.015428821460580024
NEDD9,0.013247125603171733,0.019246790444407455,0.005513940835406864
NEFH,0.02099142739380203,0.0323999876328044,0.012543766056865765
NEFL,0.017532807328607746,0.032003132409157656,0.0036218510931409686
NEFM,0.020152696171402463,0.02849541828290567,0.010464150262755705
NEGR1,0.0046746018656038104,-0.0241208874212693,-0.021151114016685388
NEK2,-0.019709511659379664,0.02024202123588707,-0.02078244341149924
NELFE,-0.019282264051978498,0.008276425321573445,0.012493790174878207
NELL1,0.006934983881723965,-0.020486591350666238,-0.04735006629676219
NELL2,-0.019282827473943623,0.0030980498985079606,-0.01978660781862277
NEPRO,-0.018758110311931572,0.012893355169599104,-0.005401157225209079
NETO2,-0.013778845796444677,0.03116370373752878,-0.0173864967363622
NEURL1B,-0.022412874785043873,-0.009470452993700716,-0.0021468550614227003
NEUROD1,-0.001329923981890384,-0.023073379668196736,-0.03874614496162781
NEUROD6,-0.013964103454228013,0.026425232938578593,-0.02245535096562001
NEXN,0.020894667242767624,0.0014282496188288308,0.019167597225743033
NFIB,-0.017591662060936757,-0.009393168532322707,0.0018551018110640808
NFIC,0.024630305473001376,0.009724117494467669,0.005460667137237477
NFIL3,0.014830247539996464,-0.0015324024583897502,-0.011980541984686793
NFKBIE,-0.01808534676264476,0.022433969299361475,-0.006641564262869361
NGB,-0.00582988833671447,0.02677529430260226,-0.03153417847494558
NGEF,0.014602344839191308,0.01577915006493824,-0.03808699828396702
NHLRC1,-0.020856326002703065,-0.007110901312928658,-0.010326531315259449
NICN1,-0.011789584257576266,0.012558647628136986,-0.03306476274571874
NIPAL2,0.022262196088218427,0.006399405668677705,-0.021933471010613253
NIPSNAP3A,-0.019640332622507153,0.012752663227951284,0.016204365499585177
NISCH,-0.022592610047652652,0.005193660722467075,-0.012082164395716636
NIT2,-0.023559475358915033,0.005388304103722814,-0.0023907020085104516
NKAIN1,-0.00432978070859255,-0.002453964384899505,-0.018321759114006166
NKAIN2,-0.022388980843141046,0.00177183192424772,0.011163866242511037
NKAIN3,-0.022423763107560748,-0.002070688981401328,0.009300937665807881
NKAIN4,-0.024362207478730587,-0.0029753076202713733,0.012847259824578974
NKD2,-0.01985164020536097,0.02096629282620621,0.004361898782674247
NKX1-2,0.022261986235266495,0.008822824403701251,-0.004844256147773502
NKX3-1,0.018134201700905253,0.008126842484915329,0.028131126478463196
NKX6-3,0.022155028869913315,0.0010645884368949397,-0.0074917439355000216
NLE1,-0.017660675289566587,0.018999181200830353,-0.0034308791864416663
NLGN3,-0.014943373711955418,-0.0059297051876949815,-0.00282832656252988
NME5,0.015383897092754931,-0.021721324789081925,-0.023242481504154484
NNAT,-0.021771414851918025,-0.006296367084234441,0.0005717910907944378
NNMT,0.011343643924074973,0.007890664252901287,-0.04354282849608247
NOL4,-0.022063284161411706,0.0035923259893148045,-0.023355841708945523
NOS2,0.01708624562809688,0.025622048223472915,-0.030964036236998282
NOV,-0.02334582182191601,0.013527414857289059,-0.010459390695703112
NOVA2,-0.02079450196850016,0.0017536605721727783,-0.0064847722429926926
NOX4,0.01923514099728525,0.018065940912686398,0.0016370199513331448
NOXO1,0.01895265984559585,-0.018606649817678695,-0.03247942885460387
NPHS1,-0.014942972229518426,0.026261343263823612,0.009995583900780935
NPNT,-0.011576114767270438,-0.012609991616253542,0.025252491618255987
NPPA,-0.015436140883957512,-0.00881504018954146,-0.04120698331312959
NPTX1,-0.015672235940414177,-0.014752728617346585,-0.017988116213396008
NPTX2,-0.013580104754533119,-0.002008072195778558,-0.037625276842254515
NPTXR,-0.021473250017266507,-0.007055833970134176,-0.022690553839832595
NPY,-0.017591523944603837,0.01275434664847803,0.026111143467960382
NPY1R,-0.020314568593345125,0.010910438559650853,-0.019575908932370018
NR1D1,0.017301724936267686,-0.02412279408135519,-0.021734518634694073
NR1D2,0.020450047049648118,-0.0029436138855119024,-0.01946078091601101
NR1H2,0.016558242481569986,0.017305149835494117,0.006593243353827661
NR2C1,0.016853332383147436,-0.028629625383873307,-0.005849202205712429
NR2F1,-0.0015417944934001193,-0.04715199577461941,-0.026538536829296955
NR2F2,-0.014102101099323352,-0.027386138643720477,-0.015554014975749986
NR3C1,0.022317200608361485,0.01824859588158149,-0.007104810514599652
NR3C2,0.02284241690420253,0.0014146603768066708,-0.013583447926009353
NR4A2,-0.010162809953228996,-0.003000657743149244,0.020903683580718205
NR4A3,-0.020840934949129836,0.009599411965899826,0.011276417037773705
NRAP,-0.015635383380378103,-0.008083049705503676,0.020146104726168648
NREP,0.01962760697370222,0.010410294957829247,-0.003741019514819948
NRG1,0.019914197996698045,0.027146695031562928,0.022267208355470424
NRIP2,0.013451254593751575,0.013440564526503697,0.030808160928505336
NRP1,-0.010378505754893337,0.035099199981308095,0.03498195858750688
NRP2,-0.015606385147331578,-0.013461481554476356,-0.010804678158604097
NSFL1C,-0.02407197848945875,0.00865032257113043,0.0032081827092835086
NSG2,-0.023676288019591218,-0.0032268116412442704,-0.011601233533935634
NT5DC1,0.02111697413056612,0.014817219566175557,0.02541876558775895
NT5DC2,-0.010855474846719965,0.028996458807758564,-0.0063501749043062055
NT5DC3,-0.020847071594102734,0.02340437998795097,-0.008120502411451862
NT5M,0.023676342007182286,0.009750271480702745,-0.003045007696116374
NTN4,0.014152363953774871,0.024674944276992582,-0.014596400002330027
NTNG1,0.010423697692557339,-0.029778802465342362,-0.006859611886979202
NTNG2,-0.016173093338313786,-0.0009192823498692522,0.0024075462066289422
NTRK2,-0.01716528608791864,-0.012014562437655587,0.004850155208113607
NTSR1,-0.02418162224192045,0.0012564729822165807,0.009264447123179559
NTSR2,-0.018914277938739715,-0.0040908309622479854,0.005628463333589055
NUAK1,0.014882867045521948,0.025719154755771675,-0.026888822840030607
NUB1,0.01901348390861836,-0.004194642123489407,0.002805606925346663
NUDT10,-0.021494015071082374,0.017659438224755172,0.003576685964702739
NUDT11,-0.025131836912011044,0.004469419440101822,-0.005912402211037234
NUDT14,-0.020368136802577874,0.03077196739518004,0.004423865537261298
NUDT16L1,-0.020349666278319797,0.005440693137009335,-0.0057798282197684
NUDT2,-0.017858122487896224,0.0014776779516442354,-0.008349686169469479
NUDT22,0.01682096227949981,0.034319457319762395,0.012343527892214426
NUDT4,-0.015697237790766604,0.026091538935365095,-0.012255625051848329
NUDT5,0.017552999175977288,0.007171542932851395,0.007804664355649727
NUDT8,0.018575398235513862,0.015110421356046993,0.02012451854814886
NUMBL,-0.01767374141106503,-0.018569211821183148,-0.011870134565976258
NUP85,-0.016137325868040904,0.006101539405853287,-0.0022294706414686173
NUPR1,-0.02273442236717685,-0.0039018933573233597,0.015040097018494632
