34,NCOA3,0.01772966626394281,ABHD12B,0.0268466892528587,USH1C,0.02626145055907972,SNORC,0.028732547421027384,CNTNAP4,0.032179053507518596
35,RAD54B,0.017719986640679725,SH2D1B,0.02684574142269848,SLC8B1,0.02625768292521602,LOC729159,0.028639147636778828,LOC100506725,0.032159012141079565
36,CPLX1,0.017717796681308993,PCYT2,0.026778425442292864,S100B,0.02615399498709163,FLJ30901,0.02859468792383793,S100B,0.032150574502363825
37,CABP1,0.01768717762246137,CDT1,0.0267599988887328,NPC2,0.026146562109794665,SLC30A4,0.02857172425380172,HSPA2,0.03207953918983774
38,GPR161,0.017677997549515805,C9orf24,0.026746134220976832,PLEKHA4,0.026141388804192266,WDR73,0.028453944192247484,RAB9A,0.032059466947331854
39,UPP1,0.01767724620665466,STK39,0.026707426147928863,KCNE5,0.026112609080173727,ELMOD2,0.028410681213028106,CA2,0.031986115135932226
40,OSBPL6,0.01764651888242223,DENND2D,0.02637421576215959,FAM95C,0.02603684599378602,DKK2,0.028384847318345632,IFIT2,0.0319629850893229
41,ALDH1A3,0.017599147302761107,CHCHD4,0.026356981208988935,VEGFC,0.025730891414518474,RGS16,0.028383625999082236,AKAP17A,0.03194226719999035
42,EEPD1,0.01758374993424284,PDK3,0.026150129941291626,CH25H,0.02572628095312762,PTOV1,0.028378862648993242,COL9A3,0.03191930864572495
43,SERTAD4,0.017559425119334223,GBE1,0.02612782346823262,HLA-C,0.02566441966852466,DHX16,0.028353200258195294,TBC1D12,0.031761023637394054
44,BEND6,0.017553955345736363,ELP3,0.02612734196698045,MINDY1,0.025645999755418408,FAR1,0.028316286241760715,PLEKHG4,0.03174660117747816
45,MIR600HG,0.017549883612732655,MEIS3P1,0.026028236304688177,WSCD1,0.025601578068155963,PTPMT1,0.028311738944657192,APBB2,0.0317299341925788
46,STRN,0.017535669758995804,VCL,0.02601606807025978,HLA-G,0.025542451384603607,UNC5C,0.02822802042332984,FBXO7,0.03171100645301132
47,CKMT1B,0.017524004902643404,ZMPSTE24,0.026010061431856454,MYL12A,0.025472721808568348,DDX39A,0.028197145709576595,MAN2A1,0.03168415443160588
48,ADAM23,0.01751799068471811,PTP4A1,0.025968018184757444,CMC4,0.02545212791684738,NSUN5P2,0.02810614014070326,GCSH,0.0316614996540088
49,ESRRA,0.017501911447480614,GDF7,0.025907571669283876,HOMER3,0.02538587204418545,TMA16,0.028084886232984062,GAB1,0.03163670671866566
50,IDS,0.017492679268611453,SNRNP25,0.02587522755292523,C10orf105,0.025380602897349426,FZD5,0.028062743337286897,PRR5L,0.03157574340901694
51,PHYH,0.017485361118665232,GYG1,0.0258609616116811,TNFRSF12A,0.02536200574664414,LAT,0.027994348595936976,PAAF1,0.03156979063917098
52,KCNA1,0.017485092672363027,RHOF,0.025827444484367145,MYLK,0.025288159924788868,ANGEL2,0.027988091054747664,RASGRP3,0.03153279170222565
53,SPTSSB,0.01748459527575836,DNAJB9,0.025825430690040098,FOXO1,0.025261232648306525,PHF19,0.027973318681986544,SEMA4D,0.03149504410431794
54,PANX2,0.017426609424717424,CREB3L3,0.02563783870424761,C5orf56,0.025235843455378843,PPP4R2,0.027888538536281718,TMEM206,0.03142326083481723
55,CADPS2,0.01741394079558613,LINC00545,0.025578634463891876,CXCR4,0.025207486818536323,CCDC12,0.027867832903346348,RCBTB1,0.03142228733072614
56,HTR1F,0.01741257358315266,CLCN5,0.025520910704195203,CSRP2,0.025204505138992035,ZNF446,0.027867444610370162,HHATL,0.031404999779218915
57,SLC24A2,0.017397394991505163,GPX3,0.025459085787529135,B2M,0.02516754774201646,OCLN,0.02782279178415974,LSS,0.03137653336031719
58,RTKN2,0.01739574080021663,AKR1C4,0.02543909887199619,TSPAN8,0.025138879793059773,CACNA1G,0.02777281280616117,DIP2B,0.03136629442990574
59,ATP2B2,0.017376176687013665,AKAP12,0.025402170288843572,ITGA7,0.025136626552403864,LTV1,0.02775422500830027,KIAA0355,0.03133421979126654
60,MAGI2-AS3,0.0173744524555376,IFITM10,0.025392885434471338,TAP1,0.025129650866739402,ZNF77,0.027726738981313965,TALDO1,0.031236782334118685
61,LINC01637,0.01734341873950308,TM6SF1,0.025392884070047347,RASSF2,0.02500998875926352,CASP3,0.027715673749411644,SELENOP,0.03120103676166321
62,ACAN,0.017330176152206386,AMDHD1,0.025319324318551117,DMRT2,0.02493556582144677,WFIKKN2,0.02768329657992876,SEPT4,0.031197488399341652
63,PLXDC1,0.017298244061003106,ASNSP1,0.025213597273582126,IL4R,0.02487870880895361,ENKD1,0.02768049317360273,STX16,0.031149505948828364
64,HR,0.017276282345026556,CPXM2,0.025173606263411565,RELL1,0.024785713498285622,DUT,0.027679923576944026,HEPACAM,0.03114522214767092
65,EXTL2,0.01726741846963138,CHRNA4,0.025167817813329853,MAPKAPK2,0.02473535902775439,LRIG3,0.027668074850412377,PIP4K2A,0.031135339770670664
66,SLC16A7,0.017244881721148162,LBH,0.02516073676986043,CFLAR,0.02470836144503074,SLC37A1,0.027534914295258815,PRRG1,0.031047430905946857
67,TTC39B,0.01724302496799949,SC5D,0.025115771754455726,ELOVL5,0.024641562194254396,LRRC8D,0.027519179468457437,C11orf54,0.030847202330498376
68,LUZP1,0.017226545366191354,RNF128,0.0250639638781259,ZNF480,0.024576560914009487,POGZ,0.02736766397302428,WDR45B,0.030787188119807147
69,TFAM,0.017216025818519682,FAM189B,0.025033056112016443,VANGL1,0.024569277242252035,NFKBIA,0.027337020594098226,MTUS1,0.030771831153055703
70,MRPL33,0.017188210517461482,MRAP2,0.02503250237907824,ITGA6,0.024510338312680787,JUP,0.02726532635951321,ST18,0.030751534745462404
71,KCNA3,0.017183802683851702,PINK1,0.025019145427516376,GALNT15,0.024507563716579556,KCNH5,0.02726451022821406,GLDN,0.030666206512021493
72,MYH7B,0.01716989818056921,NDUFA6,0.024977269290442607,THBS4,0.0245005824444149,RING1,0.02725262467972847,S1PR5,0.03050451548481009
73,POU6F1,0.01716760356280657,CHST8,0.024946520121182595,COL18A1,0.02447423831474481,KIAA1324L,0.027230965150184465,MATN1-AS1,0.030295425616881474
74,FMN1,0.017156782640718835,PTPRK,0.024910145680361484,MBOAT1,0.024460821618798964,SMAD7,0.02722047798526818,POU2AF1,0.03020604401442091
75,SPAG4,0.017140872644354387,ACOT13,0.02484056380369421,BTN3A2,0.02445553788762061,IRF2BP2,0.027163885562349076,LBR,0.03019869535779348
76,FASTKD1,0.017126692562570545,DHCR24,0.02481396898041648,SOWAHC,0.02439836160974739,SRRM1,0.027125318189576714,NINJ2,0.03013648045128879
77,EIF5A2,0.01710240936502038,REXO2,0.0247972924362804,ELK3,0.02439675577604589,BRICD5,0.026994032430837044,AMPD3,0.03004944129365126
78,FAM216A,0.017093920454853907,PSTPIP1,0.024728241471856628,DLC1,0.02431747843474571,ZCCHC14,0.026993638971396533,FRYL,0.03003886868921063
79,ZBTB1,0.017087056314170245,BAIAP2L2,0.02471042832077524,PYGO1,0.02429633727957842,FANCE,0.026974164785431364,CNTN2,0.0300020549362951
80,SLC38A2,0.01707051293822768,CIDEA,0.024685983190562196,LRRC1,0.024294968280010435,VWF,0.026956640005804503,SNX9,0.029948193446177263
81,CELF2,0.017064992994561875,KIFAP3,0.024654767329515822,KCTD3,0.024194674798722803,ADRA2A,0.026923302233746498,TMEM98,0.02985346251983436
82,GPLD1,0.01706397622812034,CNTN4,0.024614848244062116,SMOC1,0.024168551761362896,USHBP1,0.026814078317439833,FOLH1B,0.02982144242984519
83,KBTBD3,0.017063562378127273,COL5A2,0.024564816645400004,GPSM2,0.02409710104907203,CYTH1,0.02656611771395322,EFCAB14,0.029808902836803115
84,GAS2,0.017060527203081374,EPDR1,0.024564412510156904,HEBP2,0.024096995793233784,ZNF175,0.026552442305288252,ENAH,0.02976737458105698
85,STS,0.01705401725271501,E2F1,0.024525120225129055,RASSF8,0.024061114714943335,EHD1,0.026538653683605504,MOBP,0.02973182030011982
86,PVALB,0.017048229211372723,KCNJ8,0.024443566979927566,SPARC,0.023974384896384163,SCGB3A1,0.026495360135770772,ALG5,0.029668273796296715
87,FRAT1,0.01704693912937118,IMP4,0.024429832709029594,CCL2,0.023944175683565643,H2AFJ,0.026491490537390864,PLPP2,0.02966469201500947
88,LINC00599,0.017046606226111875,SPRY4,0.024424141423424167,HADHB,0.023919802126067445,ASNSD1,0.026482694489394335,CHD1L,0.029597130674126913
89,SYT12,0.017044745807041302,SFXN4,0.024392113896832435,PHACTR2,0.023902441176764922,DCAF16,0.026476335484309044,HADHB,0.029574970841070185
90,CORO6,0.017035894689242433,PEBP4,0.024378461117429095,HLA-B,0.023884349753907626,TTN,0.026455848529626243,MMACHC,0.029539714595833277
91,FAM71E1,0.017024404839621553,MRPL47,0.024371922722365564,OR7E156P,0.023878727515412798,FBXO46,0.026425283583839866,CLDND1,0.029421807870944738
92,CHGA,0.017019045835154366,ITGA8,0.024351921248783017,KANK4,0.023840886328795247,PHKB,0.026370761083941513,MCM7,0.029397905167681176
93,ZYX,0.017013738205709332,TFDP2,0.02433131641746147,CD44,0.02381320503601124,TAZ,0.026367542675478615,SLAIN1,0.029348974113355793
94,CCDC39,0.017012988992101748,AKR1C1,0.02430131304268057,SEMA3C,0.02381181440055962,LINC00622,0.026339101602770566,RHBDL2,0.029343732587540687
95,ECM1,0.017008024087263273,RIT2,0.0242952176094871,LBR,0.023797907276102374,CEP290,0.02632590101070679,ATG3,0.029338033861633153
96,RORA,0.0170047873135342,GUCY1A2,0.02425973920954074,ROM1,0.023797090804542405,SND1-IT1,0.02631307757129303,RNASE1,0.029321948988786473
97,NR3C1,0.017003237435528815,TCERG1L,0.024250809074226443,EFCAB14,0.023734694584297483,COL11A2,0.026312882436682398,SIRT2,0.02920747452945258
98,PPARGC1A,0.016997669342343088,NDUFA12,0.02417772950573919,DHRS3,0.023712915109665993,CHRM1,0.026296394564845678,SHC4,0.029186039415837153
99,SKIDA1,0.016994347868414538,DPYS,0.02413104463392591,ITPR2,0.023698880786280782,YPEL4,0.026213648570625466,MYO1D,0.029175034769122084
100,USP45,0.01697957501766936,GTDC1,0.02411987669805982,NFIA,0.023693147580822634,DYNC2H1,0.02620546412966293,ROM1,0.029060047181304293
101,PPP1R12B,0.01697848786461384,CRYBB1,0.02411713337676703,DSCAML1,0.023640750931621796,MTMR14,0.026186241105695545,CNKSR3,0.029041781991571793
102,ACSL6,0.016976050767908677,ANKRD27,0.024114870783757344,LSS,0.023595923427054574,GPBP1L1,0.02615167402597733,FMNL2,0.029040918115114816
103,PRKCB,0.016964192956365733,TPGS2,0.024101024047069805,SRPX,0.023575718925608745,TRAM2,0.026059632398093214,C2orf88,0.029022755280788605
104,FGF9,0.016958569282194334,MRPS15,0.024002532173407858,ABTB2,0.02350384785312434,FRMPD4,0.026040612788072674,LOC100270746,0.029018632828061396
105,KCNT1,0.016957045306723505,HSPB3,0.02399795860764778,SEC11A,0.02350217251523317,DONSON,0.025971531136209057,LRRC1,0.028999274616718165
106,STAC2,0.016946109055024687,STMN2,0.023901475718206826,GBP3,0.023483102611308003,PECAM1,0.025957261293438217,RELB,0.02894427983894196
107,FBXO33,0.016938833225646863,IFI6,0.023866292718905065,MOBP,0.023462659201332187,MAP6D1,0.025884557378729384,FA2H,0.028939255977124954
108,RELT,0.016937956794639723,AVEN,0.023838337691905374,ITGB1,0.023457316217007765,FGF18,0.025869225163990036,NSMCE4A,0.028934485039106388
109,PCSK1,0.016931438485999737,SCRG1,0.02383814781516294,GSN,0.02344347799983669,ZAP70,0.02584855864789495,TMC6,0.028911448924699785
110,DDHD2,0.016929486656172225,CNTN6,0.02383746283427059,APLN,0.023441408990482405,LUC7L3,0.025777672347382864,BVES,0.028906937243884632
111,IPW,0.016924626297458282,CPT1A,0.02382474758957269,PIR,0.023411780697886464,ENO4,0.025730430351444702,FNTA,0.028864650009896256
112,NR3C2,0.01688738273676304,HSPA12A,0.023824067741153865,CALN1,0.023349417319574052,LINC01138,0.025708415679502307,CTNNA1,0.02885404240216422
113,PIK3CB,0.016884988437294534,TEX30,0.02378775815489956,BTBD17,0.023316852406334028,ZBTB34,0.025661871173854104,TMEM189,0.02880197822346324
114,LAG3,0.01688061481074042,SMIM12,0.02369479225361029,CCDC160,0.023280546589901793,AGPAT4,0.025658913185755184,LINC00320,0.02878278866214168
115,PELI3,0.016880132442683295,CLEC2L,0.02368909476779015,PARP14,0.023196448441764838,CITED4,0.025625651651977836,LIFR,0.028776821767246264
116,LPCAT4,0.01687962005399166,PC,0.02368442228650059,DBI,0.023194328830404645,ZBED8,0.025608127190254164,RBP7,0.02874042477903716
117,SLC39A13,0.016871731628972212,WNT7A,0.023646495711448928,CRYBG3,0.023183767468855507,DHX36,0.02556255462760035,EFCAB11,0.028719542963522603
118,FBXO32,0.01686227552315046,NDUFB8,0.02364385439094377,ACTL6A,0.02317831502652419,NKTR,0.025543470662456862,ZNF3,0.028701557896030756
119,GLCCI1,0.01685499444487738,TMEM141,0.02359901501093212,SLC25A13,0.023173656920522447,ARFGAP3,0.02554171463574227,ICK,0.02868712286363318
120,SV2C,0.016836252252755864,AIRE,0.02358951743626449,AFDN,0.023138498458635894,TMEM39B,0.025509292122402202,ITGAV,0.028647933939501522
121,TCTEX1D1,0.016833561415827827,DPY19L1,0.023540960859463084,IGFLR1,0.023126755285109952,WRAP73,0.02546141095893275,MOG,0.02856102425960334
122,CDR2L,0.016828948605845596,LDLR,0.02353058504869324,LINC00467,0.023112968779502103,SLIT2,0.02544147858851546,ENPP2,0.028546811933011527
123,EIF4E1B,0.016820465641428705,COX4I1,0.02352435847848785,DIP2A,0.023110362054142252,FNDC3B,0.025412850233208478,SAP30,0.028537938861959853
124,ARHGAP9,0.016815130141427482,PSMC2,0.02352184083150505,VSTM1,0.023104784362206227,LINC01089,0.025397840558037257,TMEM125,0.02851711456591975
125,DCUN1D2,0.016800219712415767,TNNT2,0.02350566333688715,H2AFJ,0.023058754538278204,KAT6A,0.025384030592466165,C21orf91,0.02848747705181936
126,KCNH6,0.016789061927898658,SLC49A3,0.02349512737561092,CARD14,0.023043415293538535,MEIS2,0.02537180609702613,TPP1,0.028428196068586032
127,IFFO1,0.016783530843035632,FITM2,0.023472531333097145,SCD,0.023037690516182353,CDH18,0.02536146555601526,SH3PXD2A,0.028378821885728548
128,RET,0.01677608280434993,VPS35,0.02344634728140828,USP3,0.0230223999398576,ZNF692,0.025321716243655656,CCT6B,0.028377502691280646
129,SYNE4,0.01677201328586684,MPPED1,0.023440326631865353,ARMCX6,0.023014705836613376,EPHB3,0.02530546144656369,CARNS1,0.02832033670938408
130,STARD5,0.01677151481199581,DACH1,0.023373542093778822,C11orf96,0.023012035447201328,CHTF18,0.02530190304383377,CYP27A1,0.028294133156538687
131,PLEKHH3,0.016770328133656774,CADPS,0.023365139104334305,C1orf54,0.022982980451917535,CRTC2,0.025294267351950537,GSN,0.028229503111704666
132,SYT2,0.016768500181558718,AKR1C3,0.023344300377095083,CDK5RAP2,0.022960007502690595,ARAP2,0.025293901906171402,PLPPR1,0.028189153892127766
133,LINC01102,0.016766811646651808,PTRH2,0.023327911027924836,PLEKHH2,0.022876820452904574,GLT8D1,0.025282775806729763,TLL2,0.028166978336510433
134,SIX4,0.01674332359931981,NRP1,0.02332022289386954,BACE2,0.022874319497207564,GDPD5,0.02525348654558939,ZFP91,0.02810324046304088
135,PIF1,0.01674118403957568,OSBPL3,0.023315224004797137,PLEKHG4,0.02286299827867065,BHLHE41,0.02523077837769985,FADS1,0.028099924809832283
136,LINC00515,0.016738269546492088,PIK3CG,0.02330359793588157,RARRES1,0.022856896634747225,GTF3C2,0.02521608700541664,SEC11A,0.028078222473457957
137,KCNS1,0.016723769954222648,MYOM2,0.02328425485585242,RASGRP3,0.022817454699391372,MGA,0.025104768273408948,SLC45A3,0.027953402182541963
138,CDS1,0.016711715618324817,FLVCR1-AS1,0.02324164592649321,JPT2,0.02278160289104552,TMEM265,0.025091572919644083,PLEKHA7,0.027917693997645973
139,LRRC37A4P,0.016687848673758908,MAP2K4,0.023204181880305548,CCDC77,0.02277500405698705,TRABD,0.02509068291837649,RAB7B,0.027876378630520008
140,CACNA2D2,0.01665387023267788,MYO5B,0.023192483168649955,RNF130,0.022748436079317126,SDK1,0.025064651862452977,LAYN,0.02784280032403329
141,ANKS6,0.01663581662174643,NUBP1,0.023178822466740134,RNF152,0.02269746171605573,MAN1A2,0.02504997172921055,RBPJ,0.0277891272639344
142,GLS2,0.01663214806609141,MAP1B,0.023150368680573113,MLKL,0.02269505720154003,PURB,0.025010103524814403,CEP104,0.027744799670767678
143,HAPLN4,0.01662282635240733,PMPCB,0.02314750297013529,STXBP4,0.022685366210029083,KRI1,0.02495880821069507,SLC31A2,0.02770015596771193
144,ZMAT4,0.01662236308092793,C11orf74,0.023141718614500283,LINC01105,0.022669056335855236,EXOSC8,0.0249373960308637,NDE1,0.027691683797980454
145,STAU2,0.016593092175736252,MGC34796,0.023130158094081598,TBX19,0.02266620945164981,PNPT1,0.024897040964652124,FAM221A,0.02768599177536616
146,SLC39A14,0.016590875359506506,TUSC2,0.023127672249797466,ZFAND4,0.022636080870823496,KCNT2,0.024882790314293395,HMGN2P46,0.02766931705753386
147,ANKH,0.016590156827626632,AKAP8,0.023101783236721445,C2orf88,0.02262552103688175,PRH2,0.02487399363470133,CLMN,0.027652938857548815
148,NAT8L,0.016588008972988715,MRPS22,0.02309876270417108,CMKLR1,0.02260092442156787,INTS9,0.02485523161396869,CDKN1C,0.027621945371649092
149,ADCY9,0.016586895822376997,SRPRA,0.023093701687170367,GM2A,0.022595213223239534,FOXQ1,0.02482912539303251,BCAS1,0.027578560009247858
150,MTCL1,0.016584658412736503,LGALS8,0.023076939214824923,TMEM206,0.022563447920171783,PDZRN4,0.024813702104335637,DMRTA2,0.02756763124687823
151,C17orf75,0.016581031641012777,MIR22HG,0.023074380323974,PIRT,0.02255878687236202,LIPE,0.02478482842539671,ADGRE5,0.027418784438285985
152,MAP3K6,0.01656256493744243,CCDC110,0.02305346782479841,UTRN,0.022545229221402042,SLC15A4,0.024778993517099987,DYNLT1,0.027346178639054627
153,BHLHE40,0.016548566693446867,KCNN2,0.02299933338275317,CEP104,0.022534425620859548,SENP1,0.024769261679227307,SPATA6,0.0273157046441523
154,HSPA4L,0.016538445111834752,MXRA7,0.02297143335187781,PTTG1IP,0.022512898078952005,ANXA1,0.024734489765989607,TMC7,0.027299097634414127
155,CTSC,0.016534364154520052,ACTA1,0.022949700106198095,ARHGAP22,0.02250753797186184,HECTD1,0.024724772501883704,MBNL3,0.027291411149229297
156,RELL2,0.016533781188677786,RBPMS2,0.02294838304483136,SZRD1,0.02250301146712402,ARHGEF10,0.02471842451098549,LITAF,0.02728605361372352
157,TRMT9B,0.01652845034342816,MYBL1,0.022930605858344208,EMC2,0.022463719618943674,CX3CL1,0.02467863872089118,TMEM218,0.027249427358801884
158,BID,0.016521459400416973,SCFD2,0.022890603910226185,CYP27A1,0.02245322429446395,TMEM109,0.024653055825142798,SMIM6,0.027211468183193935
159,KCNA2,0.016521280861299396,HYAL3,0.02283334541152346,CRISPLD1,0.02241759877392648,BMP8B,0.024644429056605178,MLH1,0.027175354122639994
160,PLA2R1,0.016513375152251274,HSPA4,0.022825087223784554,TRADD,0.022416626313050133,ZC3H10,0.02463132350599996,MTMR9LP,0.027163506858293756
161,C1RL,0.0165048500522508,POPDC3,0.022816690734710987,BAG3,0.022410768232423377,ASTE1,0.02455983747387124,ZNF818P,0.027157466648105727
162,ANKRD29,0.01650168029609094,EPHB3,0.02281402538853103,HTRA1,0.022398772520209203,MUTYH,0.024514267289938396,HEY2,0.027141831495282192
163,IFNLR1,0.01648109277675215,STARD4,0.022807600931170423,SNX1,0.022389106508829405,GLA,0.024482868253006097,LACTB2,0.02712271169937111
164,EFR3A,0.016478783293239378,KRT5,0.022780134419488125,RNF212,0.02237843488506469,DGKD,0.02446803739715418,GPR107,0.02709679848487771
165,GUCA2B,0.01647772486620211,FAM69B,0.02277090206536174,PLBD1,0.022347803078000755,PI16,0.02444615425201307,ANLN,0.02707755983870516
166,DENND1B,0.016474356051991244,SLC35F1,0.022725651241948884,HLA-A,0.022342963056965537,PEX12,0.02435322123502978,KCNJ2,0.0270382788499189
167,MIR31HG,0.01644530974385995,RAB11A,0.022719806175812807,MTSS1,0.022292180587601587,KCNJ2,0.024351441082209265,NUP107,0.027017580026911618
168,FNDC5,0.01642430443724433,UQCRFS1,0.022709591919906055,LY96,0.022290186461693232,AIP,0.02434025608398094,CA14,0.026976065541089975
169,VWC2,0.01640503906308647,GNA14,0.0226854601813597,HSD17B12,0.022288956595061395,CFAP97,0.0243085507880626,LINC01105,0.026974671846115864
170,CACNB4,0.01640343928924587,TMEM182,0.022669063014119854,SOX3,0.022279002408360664,NAGLU,0.02430151740179498,PSME4,0.02696150418472135
171,IL1RAP,0.016396250580206627,TAX1BP1,0.022653943562735774,ST6GALNAC3,0.022258838487388587,AKAP10,0.024291824988915627,PRKCQ,0.026918113125442355
172,ATP2B3,0.016390783762284384,ACHE,0.022620125942245134,KLK6,0.02224021351430077,TC2N,0.02428026907540861,DUSP16,0.02689943843896231
173,RAB37,0.016389600362457096,LINC01116,0.022608307702697776,BAMBI,0.022178024895258566,RFXANK,0.024272932044273596,TP53BP2,0.02688343760981179
174,UBE2QL1,0.016384759761313417,PCSK2,0.022601267620768608,HLCS,0.02217398559502401,P3H2,0.024236657297310435,COX14,0.026815929801502224
175,PTPRD-AS1,0.016384001566776857,RPS19BP1,0.02258336584929292,DNAH12,0.022120029817203228,MS4A15,0.02423195590361883,GUSB,0.026813648215442475
176,KLF9,0.0163815901851198,LOC101927278,0.02256604389484471,STXBP3,0.022116402600905943,PMAIP1,0.024204891829616264,CAPN3,0.02677161570376818
177,DHX35,0.016380178279034138,FABP6,0.02256206517240758,SPATA13,0.022108914951895924,PRRT2,0.024190703769031784,SREBF1,0.02676155503523355
178,CCNI,0.016375939243478712,ASB6,0.022518267088656445,TECTA,0.022103989033831654,CCDC130,0.024185001757854027,RHOG,0.026731824293983207
179,KCNC4,0.016374277625246965,PLA2G7,0.022506014428208862,TMEM35B,0.022088958037869255,AKAP1,0.02418210035315552,PHF8,0.026731025529053654
180,TTBK2,0.01636133352960114,HTR1E,0.022500511714989766,HLA-E,0.022045046981588743,NUP35,0.02418029577074136,DMRTC2,0.02672591080654494
