,C1,C2,C3
LINC00599,0.8886295305359827,-0.2517203574360565,0.14954055777753653
LINC00622,0.22776721911439737,0.055809212835318235,0.5279694944704382
LINC00643,-0.46480936844152987,-0.36858472364420386,0.02028017258951547
LINC00652,0.7573526737007531,0.13141577143463576,-0.0018851787110174198
LINC00665,-0.4232762990238563,-0.441547157716088,-0.11558479412323333
LINC00680,0.45993262514943656,0.496763944446687,0.19592495076788613
LINC00839,-0.024877036089909866,0.4317161610517356,0.2389410607358778
LINC00842,-0.3130804782987463,-0.4364344087353453,-0.2800132057333495
LINC00886,-0.6167834340538749,-0.07555422999992054,-0.44335985127034644
LINC00889,0.7262890638059798,0.05031899087865901,-0.04980931910027813
LINC00900,-0.8459826371372364,-0.10816683085572114,0.2194525571447464
LINC00937,-0.7162545370108404,0.1041859536331038,-0.20433808191243277
LINC00938,0.1345020403595019,-0.4244157419996178,-0.42170636244531506
LINC00950,-0.032655508447027984,-0.6187892139130833,0.18098424409911937
LINC00958,-0.4323296581686838,0.43603676059209767,0.13441587340488786
LINC00963,0.5964583106692203,-0.13352502336917765,-0.04315181549680007
LINC00999,0.6428996394608203,-0.28221373714648346,-0.16128959059749126
LINC01011,0.42382132760624497,-0.38435678202328905,0.4562116591358572
LINC01013,-0.563865544954306,0.2625096215977734,-0.16329111043350308
LINC01089,0.24221211964542497,-0.6318096264077083,-0.08512872004231185
LINC01094,-0.8308221090149863,0.03400364949546646,-0.21042272366867398
LINC01102,0.8745087191045025,0.060977611484928314,-0.17154404066778847
LINC01105,0.16375561708742023,-0.2472499859011987,-0.5213653505566851
LINC01106,0.48747544007205607,-0.386128382456178,0.2357436300758289
LINC01116,-0.21105827972950286,0.6366348511001763,0.3483996194226944
LINC01128,0.6738758350823495,0.03727169982039618,0.3446529311906207
LINC01137,0.7212165473213746,0.2781109357516105,-0.28541383392965003
LINC01138,-0.20061378535845242,-0.12729226832919682,0.17652958389690757
LINC01140,-0.7864566081707592,0.4040678324877973,0.08394819040925404
LINC01158,0.718048700238555,0.2546940496383974,-0.3838261657197535
LINC01197,-0.7536523786114706,0.3635603403271312,0.16969559943254978
LINC01260,0.6186522457350684,0.5340774918425303,0.06184177409596195
LINC01278,0.3758471949195444,-0.34314562766097223,0.12616433796375115
LINC01296,0.40256929021763793,0.4109060111474671,0.2641632469337145
LINC01315,-0.5731503642959156,0.1890818068478792,-0.6415045151855359
LINC01351,-0.3535042167528133,-0.1731123497790942,-0.031077177839846332
LINC01405,0.5211214100988731,-0.14676656193927418,0.07745635169807115
LINC01410,-0.5760310907978187,-0.04010238073272704,-0.3591208612346237
LINC01481,0.1416392638772667,-0.6041819303534081,-0.2037959376691509
LINC01485,-0.7388534006283999,0.16002824634699947,0.0900496151503002
LINC01547,-0.6594566876627351,0.2077521742564381,0.14231219085166408
LINC01551,-0.5684508836113127,0.09522429871439059,-0.08565758269747273
LINC01578,0.6233846188217708,-0.3577177509429988,-0.3428985226714955
LINC01637,0.9047774156113471,-0.04744515242692456,0.1364016470097261
LINC01736,-0.5819744971848878,0.08973020728680578,-0.2764615838970484
LINC01750,-0.7678032262576653,-0.07619840934686345,0.3610952844229635
LINC02055,0.1782672608511378,0.7866562840192666,-0.20380040797982663
LINC02076,-0.8297258435515911,-0.0705263173632083,-0.09503896346311426
LINC02217,-0.6404577971359064,0.5786707538776918,0.0005218651959273365
LINC02223,-0.6407250046468853,0.15070041962372685,0.07744063102587113
LINC02361,-0.7449468143582785,0.2810364365890316,0.12314136558751927
LINC02482,-0.8980005861083831,-0.10780677151253468,-0.029804874800365526
LINGO1,-0.6608571294839245,-0.2990469255020005,0.3151020827930703
LINGO2,-0.07031047335218024,-0.6120022897726068,0.4381548564754524
LINGO3,-0.522473727840953,0.12143926801884594,0.04419637403478085
LINS1,0.06824422591946584,-0.49887532021438047,0.2969306363362573
LIPA,-0.12725385319311852,0.28989443997970477,-0.4202151516548679
LIPC,-0.04933192862496413,0.2844947726899995,-0.2331416648865276
LIPE,0.3905181590352891,0.23857389215262104,-0.33061320718159815
LIPH,-0.38427210027900294,-0.3210332319736798,0.30724809380213886
LITAF,-0.0967219058203744,0.23246820490057746,-0.4506100196970229
LIX1,-0.7687145360038666,0.22084003901149027,-0.34912892677677804
LIX1L,-0.6489521013801834,0.036892760995063,-0.2606685288706634
LKAAEAR1,-0.33244339543941837,0.30134558385704885,0.4070256008122428
LLGL2,0.22404042373150382,0.27955467452266847,-0.31772117765215574
LMAN2L,-0.7704689276752078,-0.028523077285466204,0.11670457395257466
LMBR1,0.6670766481066756,0.04841377227577971,-0.04444617470269976
LMBRD2,-0.5006948518739543,-0.024697390380535682,0.08703105523469043
LMCD1,-0.48675004159491114,0.26452063324968295,-0.65545569992211
LMLN,0.7904963735798399,0.18260626151578388,-0.09804385783226549
LMO1,-0.7984520888721306,-0.1647506874268429,0.06294566484492709
LMO2,0.4395577005860928,0.060688883190694806,-0.49711698447101577
LMO3,-0.7973868080140385,0.3547559427302127,0.12115407672479755
LMO4,-0.19456215704711094,0.5612757061094477,0.3156389571473368
LMO7,-0.43741445275507446,0.3062933028388608,-0.3330866351808157
LMTK2,0.7783380730269498,-0.2848323228930209,0.17855305918835832
LNP1,0.5779751785784577,-0.15705489618159205,0.33191008073341655
LNPK,-0.6177204496234777,0.4238825129419989,0.11608350876166043
LNX1,0.269026408196769,-0.4500989989554228,0.49696850277374205
LNX2,0.394771269921287,-0.321893890551593,0.27006384105060116
LOC100128239,0.16594109425791945,0.8331539006762554,0.05819222816230721
LOC100128398,0.1741313528839074,-0.7241578176559554,-0.09495331468354039
LOC100129291,-0.8109267132076213,-0.4320672328222233,0.15500472527678635
LOC100130331,-0.6545305401611158,0.10857927877792128,-0.18569096158672063
LOC100130691,0.09202606516002416,0.29550527320111386,-0.4703643063446827
LOC100132831,0.09605870648238132,0.48713983991871973,-0.1866935325008111
LOC100233156,0.35814155687484234,0.17644521219057038,-0.38769021656358205
LOC100240734,0.4357842872511946,-0.5992673192802332,0.014507310558226903
LOC100240735,-0.5575843729136963,-0.11705133202828492,-0.05863386174570422
LOC100270746,-0.058468639057934854,-0.4392101834586776,-0.20443403810249605
LOC100286906,0.7119607523304513,0.37331437106884835,-0.07011660037569258
LOC100288846,-0.7550309383091496,-0.057997821112931544,0.08507011108116139
LOC100288911,-0.8801975302101367,0.21095588671462936,0.12858971059840107
LOC100289230,0.18065286979774298,-0.65821160201493,-0.13489186677808823
LOC100294145,0.7224409543226675,0.016124905833734104,-0.13341256841410912
LOC100505938,0.708299024853828,0.09491539149388362,0.18832889686477122
LOC100506100,-0.9186272390728305,0.01760862784366689,-0.08152485539222462
LOC100506124,0.8152204796008466,-0.13653207868056863,0.05369269554762678
LOC100506271,-0.6610113514035985,-0.19308532603632958,0.26923673055282416
LOC100506388,0.6374411155289028,0.44255967356535303,0.01884303230505733
LOC100506476,0.4983712388414661,-0.42197552553358675,0.11429846062235545
LOC100506725,0.13717921133361177,0.05057091334063363,-0.43147579351658627
LOC100506990,0.3289649852432539,-0.5971977138052716,-0.014166665504956011
LOC100507351,-0.7067250433410607,-0.4071816415071182,0.2932540771962538
LOC100507387,-0.08337068619523658,-0.7660349838005626,0.3351672378464838
LOC100507507,0.6410571248544928,0.32582810882395535,-0.01922198829091179
LOC100507516,-0.7576848258946797,-0.10125260796750925,-0.2336910822864224
LOC100507642,0.544276554480579,0.327949774555448,0.011978452421908054
LOC101060091,-0.6450936758828221,0.22630466314626907,-0.07775251998315658
LOC101060391,-0.7253687550363004,0.011095292099342877,-0.20251483286983055
LOC101926934,-0.3640960560443177,0.49939063127478966,-0.23899198285475604
LOC101926935,0.46437276892548085,-0.5927374252131209,-0.06895782332469477
LOC101927027,-0.8774030924111547,-0.16385230005054321,0.1267925582637487
LOC101927278,0.1853379946691078,0.6373002824463092,0.17285305006677243
LOC101927318,-0.5905661908270159,0.2387235973553348,-0.16184943857171405
LOC101927420,-0.8377660110792118,0.1265613398310944,-0.026268642627470026
LOC101927588,0.5867313901098146,0.5839166631339975,0.25489288973652346
LOC101927752,-0.7638141358716365,-0.011722018598035457,-0.11728266968038517
LOC101927811,-0.536955011091907,0.015759540831708014,-0.1053518770814503
LOC101927974,-0.5903458449072728,0.20450920840872588,0.003156623793752586
LOC101928087,0.7557275768752454,-0.13465973926331914,0.2976618915474343
LOC101928111,-0.6615412146076239,0.06978872024114037,-0.3866692160028527
LOC101928433,0.5860234422661057,0.16951871315822026,0.03134770966939248
LOC101928673,0.6448929870872164,-0.1113978020090825,-0.08509657350762159
LOC101929066,-0.30222270373336557,0.588671227142301,0.10219713357642278
LOC102724156,-0.7946958343079018,-0.15376098393992482,0.15597780085488624
LOC103344931,-0.5721891468274536,0.0738471221739603,0.11865074188387173
LOC105370333,0.438982101299704,0.3602288332940125,-0.4649083194461476
LOC105372480,-0.7090545272672006,0.1934986687367137,0.2022454746659386
LOC105373383,-0.6977291500639957,-0.32146307992498013,-0.007949087595896421
LOC105374546,-0.707725690577044,0.18994666751576084,-0.173928822868916
LOC105374727,0.4803068333435766,0.06756400298808507,-0.3627934278793184
LOC105376064,-0.6378404201650141,-0.22146621221940888,0.04480856325240041
LOC105376360,0.32666189715156685,0.40328856506132826,0.5224407555443642
LOC105376805,-0.6536762790013882,-0.259750842854728,-0.20009564498249707
LOC105377590,-0.8559535677044589,0.1247251008346523,-0.053867466441988546
LOC105378853,-0.2679339659825477,0.39730717494657763,0.482666076643191
LOC105379807,-0.5676316566525014,0.30215733740954664,0.18383344129451634
LOC107984974,-0.3641665902871765,-0.56735724830563,-0.29353297468891726
LOC151174,0.3866615190249113,-0.13919339226354865,-0.05282814700287708
LOC155060,0.3392525077010632,-0.4750544702256717,-0.013865731997464768
LOC202181,-0.3914661914336723,-0.5003036215171622,0.053996800880785796
LOC220729,0.8239935079921382,-0.13184350145441986,-0.1185058817730731
LOC257396,-0.6330838829229223,0.2532370778871975,-0.043371675768603075
LOC284454,0.5108937341151721,0.3221577218147712,-0.46004350790724147
LOC285074,0.34185287783065915,-0.5657120226283988,-0.0059611493184594305
LOC285097,-0.882712685206692,-0.1355384793805261,-0.02820373699083552
LOC339803,-0.40471979394147234,0.0976263499467779,-0.002489105538461028
LOC375196,-0.3773676885949945,-0.3101245876879395,0.3957190840473923
LOC389834,0.5718320199797472,-0.29426920899455816,-0.05280281901314436
LOC400710,-0.5675152589243759,-0.2771905053775738,-0.18494499586205826
LOC401357,0.7082124308200409,-0.2334746293899592,-0.15175469067201444
LOC407835,0.5004040992713163,0.5963361873426593,0.26558603855590046
LOC440040,0.09023558476430275,-0.34142231647803584,0.5701197717491022
LOC440084,-0.04536313898975998,-0.24337245899515544,0.49581609719803205
LOC440311,0.5812858326666756,-0.16425284445335134,-0.14546131960264655
LOC440434,-0.696160811761691,-0.13777359777829065,-0.31110163348253056
LOC440934,-0.765433756647569,0.1951872709942209,0.13966892660975927
LOC441052,-0.8684415938067986,-0.126772130403432,0.05307649483094548
LOC441204,-0.2978808225278717,-0.13742220661567042,0.2379620492444868
LOC441455,0.3558177234293102,-0.45877946632043226,-0.02800669568073331
LOC441666,-0.4710962844555705,0.23168537525858604,0.23913597969122674
LOC554206,-0.48247591580825594,-0.1156877407617103,0.15751025937411742
LOC642852,-0.8627897297351192,0.11966213464822748,0.005560570005450862
LOC643406,0.7821990543559999,-0.18464651578760796,-0.01091089478351507
LOC644189,-0.6215151717697033,-0.38527992549442164,0.3967066459012012
LOC644936,-0.7139927428363867,0.1845195732949454,0.03938711407606849
LOC645166,-0.6636189860930584,0.1308053337813115,0.12870709171427844
LOC646903,-0.2891737893748081,-0.28747790774288035,0.47855116130289693
LOC652276,0.6878354606162563,-0.1741855779787311,0.007990659765469118
LOC727896,0.6985012528538128,-0.000739569669209333,-0.1495559723847742
LOC728392,-0.8588650375270231,-0.1501381556651257,0.21742196355216314
LOC728485,-0.18616759644473996,-0.2868075510462561,0.2957566821346626
LOC728554,0.12008380246276325,-0.257170834607379,0.4137818539312478
LOC728715,-0.7159258161553678,-0.051971238304344296,-0.14327924014590362
LOC728739,-0.606739108173929,-0.2160706059626646,-0.014875482460918535
LOC728743,0.7623374525773082,-0.05546085569065382,0.07538981851463737
LOC729159,0.4381383409216406,0.01049946570566743,0.1328742477532435
LOC729218,0.7277996609229099,-0.199527782761068,-0.07631228135697313
LOC729683,-0.6981409832766631,-0.0884538732970244,0.26589254618464064
LOC729732,-0.37750212370451475,0.3492320365006572,-0.12226857657204714
LOC729737,0.7940425104777988,-0.05805703006875573,0.036813532252894715
LOC729970,-0.8153758356749864,-0.11900800367571919,0.022459941962075236
LOC730098,0.4819136446990849,0.14606706127130686,0.5285101504289565
LOC93622,-0.8612913818555242,-0.21426214920865033,0.18762238029168912
LOH12CR2,-0.8041713434090473,-0.21499679905982716,-0.20541756884894694
LONP1,0.47160715384491836,0.36400496216514333,0.0006845066949641378
LONRF2,-0.6437479671151282,-0.1277884103519228,0.5128788238703667
LONRF3,0.28060283478363846,-0.7175159642164708,-0.12811881279524792
LOR,-0.8113628489121248,0.023817619973040167,0.13935293686816258
LOXL1,-0.8371608403720301,-0.11508983421367772,-0.21738309985578866
LOXL3,-0.7488156291373778,-0.052746385185345995,-0.22071007028327275
LPA,-0.8515235781332273,-0.19582410561673755,0.06238574789553504
LPAR6,-0.6206660028851734,0.08619779711183248,-0.41361472664416515
LPCAT1,-0.6733164103275106,-0.06139255671145482,0.31606624219914464
LPCAT2,-0.26781030539556616,0.289214318319206,-0.4613379289591136
LPCAT3,-0.36263446917660536,-0.5162816728527847,0.18090019117024
LPCAT4,0.884040039104714,-0.0005949881114991219,0.09263282899629553
LPGAT1,0.6226608120803561,-0.11717946297930869,0.018347007617707523
LPL,0.24070309592193642,-0.10714522928825083,0.7132546140250825
LPP,-0.32983881266527215,0.25289313367603233,-0.3283123838230115
LPXN,0.1472410104537134,0.061712469995515634,-0.38926494952572194
LRCH1,0.8253479810069606,0.18916825884762395,0.1005948266689228
LRCH2,-0.7138848648907774,-0.5008358261482024,0.14350388561426894
LRCOL1,-0.3347892693468541,-0.22211197560935914,0.39123092929748565
LRFN2,-0.4960035790278829,-0.08748416135615192,0.5103944586983262
LRFN4,-0.2788594140571117,-0.43085341277316697,0.30208988913532236
LRFN5,0.5780621651868568,-0.399466276399689,0.33475135105066534
LRIG3,0.07676832868649298,-0.3573332069936059,-0.31840693562853006
LRMDA,-0.6332365599858147,-0.034257427064660756,-0.25278355722156026
LRP12,0.48199078242765286,0.26468410836173145,0.04709687865594992
LRP1B,-0.8181465717453938,0.17116282326248705,-0.18205833739789795
LRP2,0.03463258810316513,0.29070306590076916,-0.3398704530526996
LRP2BP,-0.05155260937886467,-0.6276160413445693,0.012163348517517322
LRP5L,0.5843255976518692,0.1589701609915265,-0.33965710355696677
LRP8,0.6486418399213802,-0.1818259321600408,-0.28414596126312996
LRPAP1,0.9358904307559094,0.07853568515895588,0.023471765469048826
LRR1,0.5880263417943498,-0.19538890583936977,-0.08343543440125227
LRRC1,0.019467667392466966,0.04785311741005804,-0.5558276079802964
LRRC14,0.34447882244764805,0.6138531807963324,0.4367286709297036
LRRC2,-0.7791938593510369,0.1660357403667243,0.3127824622790883
LRRC20,0.477426680569253,0.34724684256404625,0.37043869385144723
LRRC28,-0.17533366695122993,-0.5810737444890706,0.09712927501574405
LRRC32,0.30496739292633296,0.3812745937137398,-0.178880076470818
LRRC34,0.33152054989321306,-0.7146574671668366,0.07014377295955215
LRRC36,-0.9358180475613664,0.048854132854607546,-0.12730166572605395
LRRC37A4P,0.8700985350404667,-0.21121883130842203,-0.1002586084680484
LRRC38,0.7557495533982853,0.4306577785300891,-0.026617353316207817
LRRC39,0.039072571024155164,0.046018335849677953,0.21810830978633935
LRRC3B,-0.9416570709713296,-0.11339335367540299,0.022220040618182328
LRRC4,0.8028571098061282,-0.2995620708470977,0.06523862651902408
LRRC42,-0.8074883408557512,-0.04538439834367649,0.12635180914229316
LRRC49,0.8525295009417999,-0.2591772278142863,-0.04752924702399475
LRRC4C,-0.2638026352020198,0.47630537336690965,-0.0641509880919485
LRRC56,-0.8910885888859248,-0.35196024012126553,-0.0827259029342772
LRRC57,-0.5742258844511376,-0.19982979619974972,0.13657902030969743
LRRC59,0.6171719326101008,0.4081715140886561,0.10531447675831078
LRRC6,0.39220698181035824,-0.2159227643442861,0.32019570226386423
LRRC61,-0.7519309792188644,-0.12651683824152996,0.14326336900303652
LRRC7,-0.6395217186364129,-0.6120620623196643,0.1741321935144151
LRRC73,-0.72425716684246,0.18288999535863937,0.4445110341263444
LRRC75A,0.5655671825980807,0.08071965796313607,0.31294784565359346
LRRC8A,0.13462106613279534,0.29567569254085413,0.01506505699834522
LRRC8B,-0.28641091039032457,0.44706347463553525,0.3841811739707258
LRRC8C,0.6485485628527754,0.011448095488742734,-0.20236298972241526
LRRC8D,0.3420472655096433,0.1892744026100861,-0.1684480188825298
LRRC9,0.6869409462728318,-0.0013016526850820958,0.13816823242425103
LRRFIP1,0.6993613441272545,-0.24407865364678336,0.07422782375771315
LRRIQ1,-0.643596611390176,-0.46681631389088146,-0.11396172416619642
LRRK1,0.33148780059783556,-0.06177365473195504,0.6347634924549931
LRRK2,0.635328853112565,-0.5177666637626523,0.1264511531282188
LRRN1,-0.7194783857201239,0.33406540074486274,-0.0772505599367835
LRRN2,-0.8145569769416432,0.4022665279872092,-0.13349520792359756
LRRN3,0.6287898669649972,0.004673519887348843,0.19395456270484124
LRRTM1,-0.697638689463286,-0.38281321191493917,-0.08410559747253922
LRRTM3,0.4013711326421161,-0.559009206772183,0.42642554742683386
LRRTM4,-0.6071617909143086,0.07757227014636811,0.545905455639135
LRTOMT,-0.6778091972826766,-0.23191586337003078,-0.14677553744218533
LSAMP,-0.07586142827109428,0.6241579847422243,-0.13472932996500522
LSG1,-0.16832282911535898,0.587007309565917,-0.25816942653760927
LSM3,-0.8847859416561326,-0.011661254041437061,0.0493855058610447
LSM4,-0.8388294256764849,0.2376957944907573,0.13971709571848792
LSM7,-0.6977789103822608,0.18885860952163894,0.032372951717882494
LSP1,-0.777963106954937,-0.16168237265661656,-0.1376535022703952
LSS,0.03651317135012898,0.29331436371566255,-0.5428812777296973
LST1,-0.6123687403502582,0.06415671864533046,-0.20007101775017969
LTB,0.7643398951398049,0.10096223307093599,0.22096889017254348
LTBP4,-0.8337039540509286,-0.11294771915145763,0.08497832812501616
LTC4S,-0.5953719347507023,0.11026805510724488,-0.2264607217242543
LTK,-0.0025036386906947847,-0.25290847758753815,0.7083643351346199
LTN1,0.5566463161382268,-0.007008120770243178,0.20311221837238597
LTV1,0.3598836623301711,0.18479237935946904,-0.1081241993055115
LUC7L3,-0.3138282354875724,-0.46130729717180236,0.06370897137215795
LURAP1L,0.7875701270528394,0.20220562465159325,0.001540024565857451
LUZP1,0.8993388524769661,0.05026861652630919,-0.03181647398307125
LUZP2,-0.8545234028669557,0.07830271572939977,-0.3373339322472775
LXN,0.10603147033939894,-0.6457977104628645,-0.12270506538186321
LY6D,0.757990395127429,-0.04707953877010667,0.4960489015642405
LY6E,-0.3807655845209703,0.12239942918206521,0.5951613862499212
LY6G5B,0.5416491684062897,-0.38497743337671475,0.017377648961550692
LY6H,-0.934788412145991,0.03498384216700332,0.25134573905267066
LY86,-0.5349347780301981,0.10362068065238055,-0.148400670292871
LY86-AS1,-0.5915047204676968,0.13973795846111223,0.6333533463419065
LY96,-0.5506899643505985,0.15036487745526378,-0.5154837341831638
LYAR,0.30058621806516195,-0.0765851394198605,-0.18352601147586295
LYN,-0.6061754994625627,0.17565428324505417,-0.05079311014344389
LYNX1,0.5829996699787459,0.5969389131513884,0.18025974125411687
LYPD1,-0.8408460268011543,-0.04787246480495136,-0.2504708537810594
LYPD5,0.9370779493879504,0.19120624352842414,-0.0067912065039015205
LYPD8,-0.83632393252412,0.23817829425177933,0.19549918889347512
LYPLA1,0.5662399933876938,0.1972186486461215,-0.09153572993345409
LYPLAL1,-0.6505843563391724,0.020610278971210132,-0.3632643909933057
LYRM2,-0.7229285621436989,-0.0509688597077905,0.0868586335493748
LYRM4,0.38921467211734234,0.2380953582329029,0.7161436603628967
LYRM7,0.6455421241454484,0.058743770967816356,0.026701073411844585
LYRM9,-0.8796149156981841,-0.18534005325970979,0.013379418075206944
LYSMD2,0.41115757077820736,0.20110775764925184,0.30233613501493334
LYSMD4,0.8059727159308384,-0.2535226818995358,0.09122911027156216
LYST,0.6435381102523341,-0.36224136120373,0.28951939071614496
LYVE1,-0.7360365573665887,0.0777653208495109,-0.18170007501889426
LYZL4,-0.7855935040496809,0.36219714214898147,0.16107579659734886
LZTFL1,0.007750023881200758,-0.36974251404055036,0.5444939645931097
LZTR1,-0.3950868143702269,0.5040184966860574,-0.06580160391169042
LZTS1,0.07945592475850398,0.28049212184591366,0.16129920780138052
LZTS3,0.7056999210488786,-0.19511578132070628,0.4224636800689113
MAATS1,0.2248082765069363,-0.5894316332060898,-0.011118395208545025
MACROD2,-0.48979507450740073,-0.5158386500438357,0.3964497263324817
MAD1L1,0.6830129184742078,0.4652422345302438,0.14236958473500144
MAD2L2,-0.6984915746860909,-0.23690590602113784,-0.12990015800675236
MADCAM1,0.8023788930489145,0.3696272840693585,-0.030342918855725723
MAEA,-0.35252390870652717,0.5557000196144125,0.04816043373954191
MAFB,0.6891687556854951,0.15016241806277278,0.30327682676726697
MAFF,0.08898612533442588,0.4488344016975363,-0.17742239023688616
MAFG,-0.7534756843223689,0.20809409928191006,-0.06002815347904515
MAFK,-0.3792188677653752,-0.03441204176413608,0.0991475925045019
MAG,0.25164077127351037,0.2650468207020956,-0.32191665460742547
MAGED1,-0.8184213829492216,0.201621926841023,0.14669652276418613
MAGEF1,-0.42295693440299176,-0.11837293319067678,0.15371094957660295
MAGEH1,-0.8829780324276729,-0.005639265329661313,0.08680791479195327
MAGEL2,0.8139291605620388,0.32131308953442955,-0.006226185473878726
MAGI2-AS3,0.906910123562761,-0.15644778951269106,-0.03689308592100412
MAGI3,0.8283205616988988,-0.06144179907940736,0.2624870505611447
MAGIX,-0.5671493785932541,0.39468412637535394,0.17270399023159816
MAL2,-0.14365016573433415,0.023565603069388374,0.8494913892763166
MALAT1,0.7118432682262562,-0.40852484396546546,-0.03658161008616236
MALL,-0.14945149768853758,-0.3619713296935532,0.014824058744065128
MAML1,0.5114706384744527,-0.2627065665753433,0.0014407954666124999
MAML2,-0.45250272114589574,0.10060906716053605,-0.4562699061489803
MAML3,0.3378497869731559,-0.4016761248943299,-0.22020226204925508
MAMLD1,-0.7734959764621931,-0.38041918052552826,-0.09489494346309184
MAN1A1,-0.833360876731971,-0.11597904488452121,0.009026119793616292
MAN1A2,0.03743430331471082,-0.02313093846849806,0.513499218203545
MAN1B1,-0.6183664137950682,0.2099020719222134,0.14868688410765205
MAN1B1-AS1,-0.6636377340145324,0.025143668793780515,-0.22436325826554276
MAN1C1,0.740241073896347,0.2037258160052901,0.22653670575991325
MAN2A1,-0.012778272677671221,0.3327110190484988,-0.22819136076631857
MAN2A2,0.4269699342992205,-0.2607415864735775,-0.2670468070299243
MAN2B2,-0.6096221216830587,0.0074045324853654485,0.12834728181776317
MANEAL,-0.872845008871891,0.13954572303230436,0.04456657862898295
MANF,-0.5492371512391276,0.43222092367495624,0.009887159857672342
MAOA,-0.7148864956380772,-0.14274822117448646,-0.21579528467301493
MAOB,-0.8100698088327257,0.1484789159548705,0.007047702915330607
MAP1A,0.530132194117423,0.18776422583608196,-0.14568496521048563
MAP1B,0.23517522793360057,0.6525243537121416,0.03552565472405616
MAP1LC3A,-0.7469929948898509,-0.020390051517251373,0.040642504898743895
MAP1LC3B,0.8350931542001624,0.05905847103526585,0.06544523991575656
MAP1LC3B2,0.6051657235807925,0.03598064435797012,-0.07178761067849478
MAP2,-0.46574538930318293,-0.017660606484978098,-0.01907633565362622
MAP2K1,-0.6500455792763903,0.14508624050189142,0.2235518657017413
MAP2K2,0.38277690315959223,0.5883353913256502,0.22466114323525285
MAP2K3,0.5524665414933897,0.32707810446898034,-0.15616035388047203
MAP2K4,-0.08544393720340607,0.6541179423370231,0.3200791582885288
MAP2K5,0.10852625691949988,0.5548494011854875,-0.04733473349197362
MAP2K6,0.5965418176047322,-0.39369821668826704,-0.024675424398235057
MAP2K7,0.6509884882295079,-0.209957977025794,-0.05368912337768612
MAP3K10,0.41842711154850964,-0.42272033390347646,-0.04105217668299505
MAP3K12,0.4938161234351249,-0.40677691693753626,-0.02288571547996547
MAP3K13,0.7805414798552068,0.07155774768361313,0.2506125704529132
MAP3K14,0.3912462885819282,0.027995027909537396,-0.17877369321369294
MAP3K20,0.34586348314335374,-0.10669176627253599,-0.1517831826107416
MAP3K21,0.3035570409515334,-0.35010388073305815,0.31342412530110425
MAP3K3,0.608359277144333,-0.26319818594038386,-0.20686259180450772
MAP3K4,-0.230227252130554,-0.47250889481336256,-0.05610976835447757
MAP3K5,-0.2533036158144043,-0.6373792755156543,0.047095355250515426
MAP3K6,0.8633911927265292,0.17048280678726668,-0.0015000647192577499
MAP3K8,0.3080954249262275,-0.012775942301050612,-0.43157584738724647
MAP3K9,0.7447013034913614,0.344906771217683,-0.08531628669004453
MAP4,-0.5858803435110715,0.41484430115070825,0.38474699925075034
MAP4K2,0.6385852848141673,0.18812678987755238,-0.02566525308766878
MAP6D1,0.45913306175435215,0.033882511740732243,-0.1831969997858353
MAP7D2,0.549937421221001,0.035520954094668974,0.07925510535938146
MAP9,0.807480881707571,0.4183267066481439,0.05570472984564955
MAPK1,-0.8281302063217347,-0.2647920483271173,0.09827480753347241
MAPK10,0.7930105442767068,0.27763651409392703,0.3446889045123834
MAPK11,-0.5061760584933745,0.3551439281263119,0.4857601303362126
MAPK13,0.12261874408316052,0.5487841314069364,0.616537405719476
MAPK1IP1L,-0.8639189062294984,-0.16050224635451965,0.20634668717599053
MAPK3,-0.8356284378616031,-0.04775784737372677,0.1608763069009149
MAPK4,0.22861142836729198,0.3875621241263897,0.4185614866591804
MAPK6,0.3946333699757266,-0.4855982320048827,0.34785593729122183
MAPK8IP1,-0.7689756612822977,-0.020658200849363578,-0.16404418000922927
MAPK8IP1P2,-0.7132966518113856,-0.0070972205281642385,-0.16291252637786402
MAPK9,0.07394673555035379,-0.48904559869543673,-0.027923693418407346
MAPKAPK2,-0.05120130240736108,0.41891164864079095,-0.5684795906755449
MAPKAPK3,-0.515261757673296,0.21202019833627522,-0.2686063941545643
MAPKAPK5-AS1,-0.5761432531735746,0.15119679070340108,-0.002729391575484067
MAPKBP1,0.4405431570623835,-0.46630005851913064,-0.030002824884654753
MAPRE1,-0.3046224518529199,0.23995801775665287,-0.4014665284838932
MARC1,-0.5269179825123544,0.06987781208282855,0.1945722342853123
MARCH1,-0.6928110777005309,-0.13094061213842928,0.2999855902510219
MARCH2,0.6395143744315849,0.36507925044209893,0.03330683454803298
MARCH3,-0.6534708373569755,-0.3785674351058347,-0.16595239348536792
MARCH4,-0.5406326698994595,-0.2916353197559089,0.23697108737715028
MARCH6,0.6882915655867541,0.051996341799430926,0.3425721042278043
MARCH8,-0.6753265676567078,0.1981950774587406,-0.1694499777661948
MARCKS,-0.8642324741882124,-0.2585650813481373,0.20944488651262794
MARCO,-0.6105464773652185,-0.029517359817706913,-0.10925888360494787
MARF1,0.7054487065870424,0.34625950026249613,0.2816824423308924
MARK1,-0.5930190926254064,0.04520005959279893,0.23521312863024715
MASP1,-0.5831537767792179,-0.042891011087869156,-0.48136554317975694
MASP2,0.6434315159201527,-0.3837682458411372,0.051163632408286794
MAST3,-0.6750226547141311,-0.04214681711736525,0.44288719589646885
MAST4,0.7994180299585786,0.23143790242689188,0.04258519673854745
MAT2B,0.7535325398468121,0.05572041084136995,0.36688315607324334
