,gene_symbol,ds,pct
4265,F13A1,0.1206972190253976,0.5043898156277437
2451,CHCHD3,0.1206836220279199,0.5043271039759187
14826,USP9X,0.1206568140696327,0.5042643923240938
12809,SOCS2,0.1206477676984682,0.5042016806722689
2537,CHUK,0.1206367837476532,0.504138969020444
11880,SCAMP5,0.1206302406736805,0.504076257368619
3641,DOCK9-AS2,0.1206288802230786,0.5040135457167941
1219,BBS10,0.1206272972162414,0.5039508340649693
11236,REEP1,0.120609965782166,0.5038881224131444
5094,GGT1,0.1205934203205716,0.5038254107613195
13187,STOX1,0.1205693124703283,0.5037626991094946
12833,SOSTDC1,0.1205238362082426,0.5036999874576696
6549,KCNV2,0.1204782620362042,0.5036372758058447
301,ADPRHL2,0.1204649287367176,0.5035745641540198
10361,POMGNT2,0.1204248553474935,0.5035118525021949
3822,ECHDC2,0.1203995865159659,0.50344914085037
9986,PHOSPHO2,0.120375649295359,0.503386429198545
14828,USPL1,0.1203377422372635,0.5033237175467202
15097,WNT5A,0.1203334163844993,0.5032610058948953
14555,TXNIP,0.1203326039530266,0.5031982942430704
3253,DCAF10,0.1202975861131716,0.5031355825912455
6557,KCTD16,0.1202690995386353,0.5030728709394205
7712,LZIC,0.1202618344334876,0.5030101592875956
9634,PARS2,0.1202549045108562,0.5029474476357707
2975,CRY1,0.1202406866639743,0.5028847359839458
14891,VHL,0.1202312178929306,0.5028220243321209
10209,PLOD2,0.1202289645325128,0.5027593126802959
8065,METTL26,0.1202195186229804,0.5026966010284711
15364,ZFYVE26,0.1201833493424623,0.5026338893766462
3973,ELAVL1,0.120179833108849,0.5025711777248213
3293,DCTN1-AS1,0.1201755028943858,0.5025084660729964
3485,DIRAS2,0.1201746205151252,0.5024457544211715
3286,DCP2,0.1201694195570439,0.5023830427693465
4355,FAM160B2,0.1201680502841792,0.5023203311175216
9226,NTMT1,0.1201673997334575,0.5022576194656967
10122,PLA2G5,0.1201517653120775,0.5021949078138718
12213,SHISA6,0.1200931156985038,0.502132196162047
1295,BEX3,0.120075369369742,0.502069484510222
8011,MED31,0.1200590898137576,0.5020067728583971
13395,TAF5L,0.1200586169166807,0.5019440612065722
15788,ZNF707,0.1200391721451835,0.5018813495547473
9823,PDIK1L,0.1199999395794139,0.5018186379029224
5973,HSPA6,0.1199931134315451,0.5017559262510974
9830,PDLIM4,0.1199889719887906,0.5016932145992725
6100,IFT74,0.1199565483204038,0.5016305029474476
5613,HCK,0.1199213514269019,0.5015677912956227
2365,CEP290,0.1199013302728985,0.5015050796437979
544,ANGPTL1,0.1198747601518235,0.501442367991973
1056,ATP5MC3,0.1198574833885734,0.501379656340148
11888,SCARB2,0.1198428927529455,0.5013169446883231
7303,LOC100288203,0.1198164302310241,0.5012542330364982
5727,HINT3,0.119816158355593,0.5011915213846733
14014,TMEM74,0.1197566100439017,0.5011288097328483
4168,ERLIN2,0.1197376756478274,0.5010660980810234
5173,GLRB,0.1197291238277961,0.5010033864291985
5945,HSD17B10,0.1197282732268185,0.5009406747773736
3060,CTNNA2,0.119723408986368,0.5008779631255488
5670,HEPACAM,0.119683530496541,0.5008152514737239
5792,HIVEP1,0.1196552475867878,0.5007525398218989
15816,ZNF740,0.1196507544027416,0.500689828170074
10878,PURG,0.119647203241032,0.5006271165182491
7530,LPP,0.1196428704109676,0.5005644048664242
11206,RCAN3,0.1196335861954335,0.5005016932145993
14626,UBE2Q2P1,0.1196020275949923,0.5004389815627743
7779,MAN2A1,0.119592193633752,0.5003762699109494
7567,LRRC17,0.1195879635353143,0.5003135582591245
6219,INHBB,0.1195739175728545,0.5002508466072997
1005,ATG4A,0.1195440915392101,0.5001881349554748
9088,NOXA1,0.1195399842475248,0.5001254233036498
9440,OR7E156P,0.1195323420689993,0.5000627116518249
9650,PAXBP1,0.1195030706584418,0.5
6981,LDB1,0.1194968260075208,0.4999372883481751
1077,ATP6V0E1,0.1194949784133738,0.49987457669635016
8611,MYMX,0.1194841567095406,0.4998118650445253
6805,KRR1,0.1194789576850993,0.4997491533927004
8294,MPC2,0.1193878705672743,0.49968644174087545
4526,FAS,0.1193734109725561,0.49962373008905053
5951,HSD17B6,0.1193533781317079,0.4995610184372256
14712,UMAD1,0.1193431233804543,0.49949830678540075
8138,MIB2,0.1192827311522563,0.4994355951335758
14264,TRIL,0.1192528786593057,0.4993728834817509
6030,ICAM3,0.1192407118016404,0.499310171829926
5377,GPR85,0.1192406325694312,0.49924746017810107
7801,MAP2K2,0.1192376443903927,0.4991847485262762
6027,ICA1L,0.1192280629994099,0.4991220368744513
5986,HSPE1,0.1192139561023392,0.49905932522262636
4362,FAM167A,0.1192035897302936,0.49899661357080144
451,ALDH6A1,0.1192015771284303,0.4989339019189765
14368,TRPV3,0.1191891034763652,0.49887119026715165
8221,MLKL,0.1191869332509387,0.49880847861532673
9728,PCGF5,0.1191792024474528,0.4987457669635018
10779,PTAFR,0.119172925827335,0.4986830553116769
7202,LINC01963,0.1191664387900717,0.49862034365985203
3153,CYBRD1,0.1191448739779749,0.4985576320080271
14654,UBQLN4,0.1191388522399674,0.4984949203562022
6088,IFRD1,0.1191139430354325,0.49843220870437727
13413,TANK,0.1190920540334278,0.49836949705255235
898,ARRDC1-AS1,0.1190706065034665,0.4983067854007275
7714,LZTR1,0.1190577063085365,0.49824407374890256
1772,CACNB1,0.1190525743881139,0.49818136209707764
5098,GGT7,0.1190355237330225,0.4981186504452527
13296,SYCE1,0.1190238630993986,0.4980559387934278
9324,OAS3,0.1190077191778062,0.49799322714160293
6768,KLRA1P,0.1189813232171909,0.497930515489778
14854,VANGL1,0.1189781113947799,0.4978678038379531
1645,C2orf88,0.1189705252668504,0.4978050921861282
15575,ZNF416,0.1189461126957516,0.49774238053430325
3539,DMRTA2,0.1188829494844836,0.4976796688824784
6624,KIAA1109,0.118856613567097,0.49761695723065347
12023,SEMA3B-AS1,0.1187959809816064,0.49755424557882855
3264,DCAF6,0.1187795192492613,0.4974915339270036
11584,RPL28,0.118763520011149,0.4974288222751787
5550,H2AFX,0.118694837206887,0.49736611062335384
11388,RINT1,0.1186802470105027,0.4973033989715289
368,AHCY,0.1186674390013795,0.497240687319704
3813,EBLN2,0.1186279016037297,0.4971779756678791
8990,NKD1,0.118611046909892,0.49711526401605416
9846,PDXP,0.1185919201672749,0.4970525523642293
11033,RAD51C,0.11858275631538,0.4969898407124044
13756,TLCD2,0.1185710385834256,0.49692712906057945
3226,DAPK1,0.1185642950648276,0.49686441740875453
5648,HEATR3,0.1185605841639868,0.4968017057569296
1633,C2orf49,0.1185423190177353,0.49673899410510475
1508,C15orf40,0.1185202561333609,0.4966762824532798
8887,NEMF,0.1184966301369745,0.4966135708014549
2417,CFAP73,0.1184739849904846,0.49655085914963
9506,OXA1L,0.1184670515947186,0.49648814749780507
10576,PRIMPOL,0.1184403301160261,0.4964254358459802
11076,RAP1GAP2,0.1184315116017082,0.4963627241941553
2466,CHDH,0.1183811691793081,0.49630001254233036
7416,LOC339803,0.1183734236140611,0.49623730089050544
3930,EIF2D,0.1183658803449588,0.4961745892386806
2522,CHST14,0.1183189204346823,0.49611187758685565
8386,MRPL44,0.1183083893384175,0.49604916593503073
2803,COLGALT2,0.1182557418829214,0.4959864542832058
9479,OSGIN2,0.1182438498828485,0.4959237426313809
12191,SH3KBP1,0.118220535654093,0.49586103097955603
5370,GPR61,0.1181626029431133,0.4957983193277311
3101,CUL4A,0.1181583273067253,0.4957356076759062
7925,MBTPS2,0.1181569212669445,0.49567289602408127
11526,ROMO1,0.1181474606094601,0.49561018437225635
8168,MINDY2,0.1181468743980343,0.4955474727204315
12505,SLC43A2,0.1181445610227392,0.49548476106860656
3522,DLL1,0.1181121521252338,0.49542204941678164
13429,TARSL2,0.1180863256890006,0.4953593377649567
1849,CAPNS1,0.1180517305597545,0.4952966261131318
15152,XYLB,0.1180282251696428,0.49523391446130693
12947,SPOCK2,0.1179803974723524,0.495171202809482
14890,VGLL4,0.1179737234909138,0.4951084911576571
13311,SYNCRIP,0.1179176304273918,0.4950457795058322
4391,FAM192A,0.1178991401590964,0.49498306785400725
13117,STAG3,0.1178676014030087,0.4949203562021824
12057,SEPT3,0.1178130149747661,0.49485764455035747
7139,LINC00965,0.1177504571449618,0.49479493289853255
7225,LIPA,0.1177422992459634,0.4947322212467076
12481,SLC38A3,0.1177363899733018,0.4946695095948827
555,ANKFY1,0.1177186735483479,0.49460679794305784
9914,PGAM1,0.117718257116807,0.4945440862912329
12878,SPAG9,0.1176932584562221,0.494481374639408
7474,LOC646903,0.1176538866094687,0.4944186629875831
7649,LSMEM1,0.1175650535304766,0.49435595133575816
5126,GIPC1,0.1175643927101303,0.4942932396839333
4575,FBXO27,0.1175458256948469,0.4942305280321084
4678,FHIT,0.1175338695510854,0.49416781638028345
14624,UBE2Q2,0.1175050225844686,0.49410510472845853
8680,NACC2,0.1174690576295282,0.4940423930766336
5005,GAS7,0.1174175798552829,0.49397968142480875
4658,FGF22,0.117403607156604,0.4939169697729838
15934,ZSWIM8,0.1173821419205556,0.4938542581211589
14022,TMEM87B,0.1173512907678302,0.493791546469334
5328,GPR135,0.1173506696917602,0.49372883481750907
11296,RFX7,0.117349416464505,0.4936661231656842
5125,GINS3,0.1173424394388928,0.4936034115138593
9188,NRXN3,0.1173282418543105,0.49354069986203436
7324,LOC100506725,0.1173166616131699,0.49347798821020944
10206,PLLP,0.1173100035669587,0.4934152765583846
13851,TMEM132B,0.1172997436188505,0.49335256490655965
8176,MIPEP,0.1172982158239312,0.49328985325473473
6830,KRTAP10-1,0.1172977947895377,0.4932271416029098
10807,PTGR2,0.1172924136608705,0.4931644299510849
7666,LTN1,0.1172879492126053,0.49310171829926003
10994,RAB6B,0.1172696978095676,0.4930390066474351
3681,DPT,0.1172667552698241,0.4929762949956102
14732,UNK,0.117252080806669,0.49291358334378527
1332,BLVRA,0.1172455348173306,0.49285087169196035
486,ALOX12P2,0.1171817786601627,0.4927881600401355
8806,NDUFA4,0.1171678235121659,0.49272544838831056
11953,SDCCAG8,0.1171677316479129,0.49266273673648564
15711,ZNF599,0.1171578248788694,0.4926000250846607
3379,DEK,0.1171375521621689,0.4925373134328358
12112,SETMAR,0.1171331859404678,0.49247460178101093
2192,CDC14B,0.1170927356877885,0.492411890129186
13932,TMEM216,0.11706715994549,0.4923491784773611
7605,LRRC66,0.1170577327765338,0.4922864668255362
11956,SDF2L1,0.1170217424556251,0.49222375517371125
15507,ZNF280C,0.1169863989708504,0.4921610435218864
8966,NINL,0.1169857790936901,0.49209833187006147
7829,MAP6,0.1169687650071869,0.49203562021823655
14664,UBTF,0.1169578193431277,0.4919729085664116
2615,CLEC9A,0.1169489639400028,0.4919101969145867
8408,MRPS18A,0.1169141686524923,0.49184748526276184
294,ADNP-AS1,0.1169136034164098,0.4917847736109369
15107,WSB1,0.116912066190675,0.491722061959112
8547,MUL1,0.116889954535118,0.4916593503072871
5043,GDAP1,0.1168786962954413,0.49159663865546216
10215,PLPP2,0.1168733983432963,0.4915339270036373
5935,HS6ST1,0.1168663891110505,0.4914712153518124
10159,PLD3,0.1168485467914584,0.49140850369998745
1930,CBWD5,0.1168376972491073,0.49134579204816253
3201,CYTH3,0.1168358012311148,0.4912830803963376
8580,MYCBP2,0.1168327788952922,0.49122036874451275
3476,DIEXF,0.1168175393605576,0.4911576570926878
9464,OSBPL10,0.1168165857423248,0.4910949454408629
5975,HSPA9,0.116808641335039,0.491032233789038
3901,EHBP1,0.1168048788556623,0.4909695221372131
4587,FBXO41,0.1167901473228102,0.4909068104853882
15514,ZNF286B,0.1167884025549616,0.4908440988335633
1487,C12orf29,0.1167831444944371,0.49078138718173836
2224,CDH1,0.1167827391732751,0.49071867552991344
5842,HMGN1,0.1167776574469947,0.4906559638780886
4857,FTCD,0.1167473246009003,0.49059325222626365
4404,FAM201A,0.1167425218740311,0.49053054057443873
7336,LOC100996385,0.1166773106048946,0.4904678289226138
10902,PXN-AS1,0.1166736059412241,0.4904051172707889
8491,MTF2,0.1166482090158934,0.49034240561896403
12485,SLC38A9,0.1165846377955234,0.4902796939671391
3819,ECE1,0.1165772434062037,0.4902169823153142
2923,CRADD,0.116559373676798,0.49015427066348927
6615,KIAA0586,0.1165179353380073,0.49009155901166435
4452,FAM45BP,0.1164638660570662,0.4900288473598395
1605,C20orf194,0.1164401256310406,0.48996613570801456
1234,BCAS2,0.1164136113363663,0.48990342405618964
8536,MTX3,0.1164101875680179,0.4898407124043647
12716,SNAPC4,0.1164082827092619,0.4897780007525398
778,ARHGAP23,0.1164056006834059,0.48971528910071493
14465,TTC3P1,0.116401379382374,0.48965257744889
5313,GPI,0.116379313972049,0.4895898657970651
1765,CACNA1F,0.1163138818397017,0.4895271541452402
2634,CLMN,0.116310441167263,0.48946444249341525
9594,PAOX,0.116307840646322,0.4894017308415904
1004,ATG3,0.1162973080468842,0.48933901918976547
15325,ZFAND3,0.1162934509146918,0.48927630753794055
4462,FAM57A,0.1162772071305725,0.4892135958861156
14331,TRMT10C,0.1162595988460131,0.4891508842342907
3407,DET1,0.1162574934671121,0.48908817258246584
13029,SRPRB,0.1162451416259776,0.4890254609306409
11887,SCARB1,0.1162237638934415,0.488962749278816
11638,RPS17,0.1162221242613173,0.4889000376269911
8004,MED24,0.1162070421844298,0.48883732597516616
600,ANKRD36BP1,0.1162058664639119,0.4887746143233413
15302,ZDHHC17,0.1162019308711344,0.4887119026715164
1731,C9orf78,0.1161514589793943,0.48864919101969145
15169,YIF1A,0.1161068950148116,0.48858647936786653
13133,STARD7,0.1161062433804438,0.48852376771604167
12760,SNRPB2,0.1160987057568582,0.48846105606421675
4289,FAF1,0.1160892096543236,0.4883983444123918
8180,MIR193BHG,0.1160872390479821,0.4883356327605669
15427,ZNF142,0.1160823171039763,0.488272921108742
2591,CLDN10,0.1160757804192173,0.4882102094569171
9668,PCBD2,0.1160574449073442,0.4881474978050922
8233,MLYCD,0.1160491440683413,0.4880847861532673
6067,IFI44,0.116025713723475,0.48802207450144236
4630,FEM1C,0.115988297252126,0.48795936284961744
6011,HYAL1,0.1159811553697879,0.4878966511977926
5706,HHIP,0.1159646158438195,0.48783393954596765
15599,ZNF443,0.1159644094523403,0.48777122789414273
10199,PLIN3,0.115963233556997,0.4877085162423178
1448,BTNL2,0.1159162925844194,0.4876458045904929
10557,PREB,0.1158954300423746,0.48758309293866803
6290,IQGAP1,0.1158883255967315,0.4875203812868431
9201,NSMCE2,0.1158238096572026,0.4874576696350182
4216,EVI5,0.1158168412443205,0.48739495798319327
10029,PIGO,0.1157869012667835,0.48733224633136835
10216,PLPP3,0.1157641925732174,0.4872695346795435
22,AASS,0.1157571645462979,0.48720682302771856
14575,U2SURP,0.1157011131262912,0.48714411137589364
2348,CENPX,0.1156902093311674,0.4870813997240687
12425,SLC2A11,0.1156338437848611,0.4870186880722438
2184,CD9,0.1156333097058088,0.48695597642041893
7118,LINC00674,0.1156199031048981,0.486893264768594
10281,PNN,0.1156171471028743,0.4868305531167691
14327,TRMO,0.115609152315554,0.4867678414649442
9692,PCDHAC2,0.1155991203105854,0.48670512981311925
11650,RPS27A,0.1155822592207648,0.4866424181612944
1825,CAMKMT,0.1155738880987221,0.48657970650946947
8133,MHENCR,0.1155333714334122,0.48651699485764455
8025,MEGF11,0.1155310815997076,0.4864542832058196
2921,CRABP2,0.1155054903074921,0.4863915715539947
12282,SLAIN2,0.1154987176777086,0.48632885990216984
6619,KIAA0895,0.1154868021234511,0.4862661482503449
3509,DLEU7,0.1154689455881741,0.48620343659852
3962,EIF4H,0.1154351657153102,0.4861407249466951
14661,UBR7,0.115429197233857,0.48607801329487016
7290,LOC100132356,0.1154091204501086,0.4860153016430453
10975,RAB39B,0.1153980767523163,0.4859525899912204
7192,LINC01664,0.1153758017971498,0.48588987833939545
9097,NPC1,0.1153231745456742,0.48582716668757053
11651,RPS27L,0.1153171123764177,0.48576445503574567
1215,BBIP1,0.1153062115278725,0.48570174338392075
7372,LOC102723665,0.115287914641851,0.4856390317320958
1233,BCAS1,0.1152729090239124,0.4855763200802709
13967,TMEM260,0.1152664038812835,0.485513608428446
8030,MEIG1,0.115237413999777,0.4854508967766211
12086,SERPINH1,0.1152145751843498,0.4853881851247962
2279,CDKL4,0.1152120330515274,0.4853254734729713
820,ARHGEF3,0.1151999194228734,0.48526276182114636
1841,CAPN10,0.1151963544773469,0.48520005016932144
14067,TNFAIP8,0.1151943505908163,0.4851373385174966
4340,FAM136A,0.1151857774414511,0.48507462686567165
10365,POMT2,0.1151769472874874,0.48501191521384673
11927,SCOC,0.1151740400230919,0.4849492035620218
13631,TFE3,0.1151690638792249,0.4848864919101969
13911,TMEM187,0.1151615603166029,0.48482378025837203
3211,DAB2,0.1151566066798452,0.4847610686065471
15863,ZNF816,0.1151473103639622,0.4846983569547222
2547,CIDEB,0.1151382988981117,0.48463564530289727
9471,OSBPL8,0.115113069202023,0.48457293365107235
15190,YTHDC2,0.1150737011488896,0.4845102219992475
11997,SEC61B,0.115061094764971,0.48444751034742256
10469,PPP1R21,0.1150532471249893,0.48438479869559764
2377,CEP78,0.1150281441214673,0.4843220870437727
4176,ERP29,0.1149675983051505,0.4842593753919478
151,ACR,0.1149527802601042,0.48419666374012293
11136,RB1CC1,0.1149324877091542,0.484133952088298
6407,JHY,0.1149070678341035,0.4840712404364731
7651,LSR,0.1149058413934822,0.4840085287846482
11142,RBBP8,0.1148698695765422,0.48394581713282325
14947,VRK2,0.1148438373033321,0.4838831054809984
2962,CRLS1,0.1148370289521725,0.48382039382917347
4689,FIG4,0.1148290312442874,0.48375768217734855
11055,RALGPS1,0.1148271081060163,0.4836949705255236
10955,RAB22A,0.1148109164086792,0.4836322588736987
10363,POMP,0.1147702354016776,0.48356954722187384
10830,PTPN13,0.1147681145190231,0.4835068355700489
14999,WDFY3,0.114761678864149,0.483444123918224
8604,MYL7,0.1147504053775346,0.4833814122663991
6597,KHDC1L,0.1147496065696876,0.4833187006145742
4196,ESYT3,0.1147457682169423,0.4832559889627493
2868,COX5B,0.1147256907728871,0.4831932773109244
8026,MEGF6,0.1147215752548096,0.48313056565909945
10819,PTN,0.1147034745465217,0.48306785400727453
6490,KCNF1,0.1146929248873923,0.48300514235544967
14011,TMEM69,0.1146918908073794,0.48294243070362475
6699,KLC4,0.1146777566849432,0.4828797190517998
11425,RNASEL,0.1146518941810842,0.4828170073999749
8876,NEK4,0.1146419216544992,0.48275429574815
13207,STX16,0.1146238029695475,0.4826915840963251
10030,PIGP,0.1146154042015665,0.4826288724445002
13664,THAP3,0.1146016778151342,0.4825661607926753
6028,ICAM1,0.1145993764082447,0.48250344914085036
342,AGBL4,0.1145669050108146,0.48244073748902544
1711,C8orf58,0.1145634908859781,0.4823780258372006
5668,HEMK1,0.1145308421173406,0.48231531418537565
4485,FAM86DP,0.1144737376526518,0.48225260253355073
9137,NR0B1,0.114445073943836,0.4821898908817258
11535,RPA1,0.114426600454266,0.4821271792299009
4722,FLII,0.1144247271875398,0.48206446757807603
11632,RPS13,0.1144197635774165,0.4820017559262511
8239,MMGT1,0.1144157762856156,0.4819390442744262
2271,CDK6,0.1144099186153848,0.48187633262260127
11145,RBFA,0.1144005845602853,0.48181362097077635
6247,INTS13,0.1143720317662157,0.4817509093189515
5957,HSF1,0.1143612296663085,0.48168819766712656
13981,TMEM38B,0.1143348414467397,0.48162548601530164
15675,ZNF562,0.1143071258440162,0.4815627743634767
4218,EVL,0.1142717490862191,0.4815000627116518
13488,TBCC,0.1142540771319545,0.48143735105982693
12156,SGMS1,0.114224744599657,0.481374639408002
8260,MOB3A,0.1142206784107726,0.4813119277561771
11512,RNPC3,0.1142104683158186,0.4812492161043522
13448,TATDN2,0.1141892644777304,0.48118650445252725
9577,PALD1,0.1141876070818315,0.4811237928007024
2579,CLASRP,0.1141736000413307,0.48106108114887747
1464,C10orf90,0.1141718832062819,0.48099836949705255
4087,EPAS1,0.1141035133476759,0.4809356578452276
14584,UBA6,0.1140810161505147,0.48087294619340276
13,AAMDC,0.1140733976545823,0.48081023454157784
2293,CDR1,0.1140431308669706,0.4807475228897529
7115,LINC00667,0.1140144989612858,0.480684811237928
9165,NRDE2,0.1139888760651744,0.4806220995861031
15327,ZFAND5,0.1139572456779372,0.4805593879342782
5974,HSPA8,0.1139562435773628,0.4804966762824533
876,ARMCX3,0.1139522824108909,0.4804339646306284
3177,CYP2J2,0.113940278671274,0.48037125297880345
11468,RNF175,0.1139034121099193,0.48030854132697853
15059,WDR92,0.1139027573015374,0.48024582967515367
1975,CCDC144CP,0.1139020732262637,0.48018311802332875
13971,TMEM267,0.113896324258699,0.4801204063715038
6093,IFT20,0.1138772290731432,0.4800576947196789
7627,LRRTM2,0.113875321463434,0.479994983067854
5232,GNG5,0.1138677437850526,0.4799322714160291
14252,TRAPPC9,0.1138345014213957,0.4798695597642042
13607,TET1,0.1138323063687804,0.4798068481123793
11608,RPL6,0.1138205173932293,0.47974413646055436
4459,FAM50B,0.1138145205821495,0.47968142480872944
8847,NDUFV2,0.1137809499343697,0.4796187131569046
4255,EYA1,0.11376952337244,0.47955600150507965
9541,PAAF1,0.1137573924624297,0.47949328985325473
13876,TMEM160,0.113754302602883,0.4794305782014298
6061,IFI16,0.113712242479065,0.4793678665496049
15747,ZNF655,0.1137017839115654,0.47930515489778003
5821,HLA-J,0.1136597254613137,0.4792424432459551
8416,MRPS25,0.1136546407505463,0.4791797315941302
10655,PRPS1L1,0.1136236101043966,0.47911701994230527
6885,KY,0.1135614385981856,0.47905430829048035
1817,CAMK2B,0.1135459883151707,0.4789915966386555
6921,LAMTOR3,0.1135444240624907,0.47892888498683056
12235,SIAH3,0.1135227424731056,0.47886617333500564
6281,IQCE,0.1135093575997699,0.4788034616831807
1582,C1orf174,0.1135041801722967,0.4787407500313558
12749,SNRK,0.1134999310870447,0.47867803837953093
5787,HIST2H2BE,0.1134969438769849,0.478615326727706
7816,MAP3K21,0.1134895694710964,0.4785526150758811
6367,ITPA,0.1134477218083847,0.4784899034240562
3581,DNAJC16,0.11341859997534,0.47842719177223125
10485,PPP2CA,0.1134118778123792,0.4783644801204064
1967,CCDC134,0.1133764943924239,0.47830176846858147
8803,NDUFA13,0.113375614218665,0.47823905681675655
7927,MCAM,0.1133253115659801,0.4781763451649316
2699,CNN1,0.1132734033391549,0.47811363351310676
3653,DOPEY1,0.1132656870340498,0.47805092186128184
14725,UNC5B,0.11322221510934,0.4779882102094569
4093,EPB41L4A-AS1,0.1131884514990916,0.477925498557632
15211,ZBED3,0.113165780270355,0.4778627869058071
5357,GPR21,0.1131537806300922,0.4778000752539822
13609,TET3,0.1131536035599134,0.4777373636021573
8645,MYT1L,0.1131397958652955,0.4776746519503324
10742,PSMC3,0.1131056243349914,0.47761194029850745
11213,RCHY1,0.1131003701734918,0.47754922864668253
37,ABCB1,0.1130943106455636,0.47748651699485767
4500,FAM96B,0.113082383801488,0.47742380534303275
2700,CNN2,0.1130495623764327,0.4773610936912078
1565,C1QTNF4,0.1129993969966533,0.4772983820393829
15833,ZNF773,0.1129806108481389,0.477235670387558
10000,PI4K2B,0.1129668583747042,0.4771729587357331
4774,FOLH1,0.112963443774252,0.4771102470839082
42,ABCB9,0.112945213824703,0.4770475354320833
3334,DDX20,0.1129426161114497,0.47698482378025836
13562,TCTEX1D2,0.1129230952490383,0.47692211212843344
10817,PTMA,0.1129195482874348,0.4768594004766086
4117,EPHX2,0.1129084583298477,0.47679668882478365
13577,TEAD1,0.1128879726233638,0.47673397717295873
14849,VAMP3,0.1128845593932255,0.4766712655211338
13905,TMEM184A,0.112880416479708,0.4766085538693089
265,ADD3,0.1128533292882092,0.47654584221748403
6403,JAZF1,0.1128459975433303,0.4764831305656591
8403,MRPS12,0.1128363990308156,0.4764204189138342
11287,RFT1,0.112835392741697,0.47635770726200927
13405,TAL1,0.1128237732663198,0.47629499561018435
7734,MAF,0.1128154845943531,0.4762322839583595
2971,CRTAP,0.1128038734855493,0.47616957230653456
10243,PLXND1,0.112803554820953,0.47610686065470964
14072,TNFRSF10B,0.112783420014302,0.4760441490028847
6495,KCNH3,0.1127783241403545,0.4759814373510598
1339,BMP2K,0.1127648406046098,0.47591872569923493
11615,RPLP0P2,0.1127126653737982,0.47585601404741
3442,DHRS13,0.1126987367353766,0.4757933023955851
8805,NDUFA3,0.1126844239925566,0.4757305907437602
6956,LCAT,0.1125887733222458,0.4756678790919353
5439,GRM2,0.1125819536153389,0.4756051674401104
8728,NAXD,0.1125015303903794,0.47554245578828547
6280,IQCD,0.1124898319772469,0.47547974413646055
5767,HIST1H3D,0.1124886307995345,0.4754170324846356
13502,TBPL1,0.1124627222352907,0.47535432083281076
6599,KHDRBS1,0.1124573570804763,0.47529160918098584
12313,SLC16A5,0.1124561362376048,0.4752288975291609
9550,PACRG-AS3,0.1124360634673342,0.475166185877336
4955,GAL3ST1,0.1124293874918258,0.4751034742255111
4948,GAD2,0.1124071534529696,0.4750407625736862
2539,CIAO1,0.1123890432972603,0.4749780509218613
2018,CCDC51,0.1123587499547581,0.4749153392700364
10483,PPP1R9A,0.1123535376292949,0.47485262761821145
487,ALOX15B,0.1123479145605058,0.47478991596638653
2485,CHMP2B,0.1123421652440237,0.47472720431456167
9576,PALB2,0.1123264246750746,0.47466449266273675
5650,HEATR5A,0.1123200283056879,0.4746017810109118
12007,SELENBP1,0.112315326827554,0.4745390693590869
7846,MAPK7,0.112278244497002,0.474476357707262
7555,LRP4,0.112227490576901,0.4744136460554371
10555,PRDX5,0.1122264791064619,0.4743509344036122
4431,FAM222A,0.1121905681464826,0.4742882227517873
15468,ZNF224,0.1121615035428068,0.47422551109996236
997,ATG12,0.112159418862916,0.47416279944813744
14788,USP22,0.1121464563348876,0.4741000877963126
15080,WIPF1,0.1121307415314415,0.47403737614448765
10181,PLEKHG4,0.1121153382730621,0.47397466449266273
8392,MRPL50,0.1120791140498275,0.4739119528408378
14233,TRAM1L1,0.1120471319826599,0.4738492411890129
5275,GORAB,0.1120159608739902,0.47378652953718803
9376,OPLAH,0.1119946297234355,0.4737238178853631
3440,DHRS11,0.1119544087831114,0.4736611062335382
14458,TTC33,0.1119306735516582,0.47359839458171327
6868,KRTAP5-6,0.111913584749419,0.47353568292988835
5249,GOLGA1,0.1118981141038067,0.4734729712780635
5307,GPD1L,0.1118841957991031,0.47341025962623856
13447,TATDN1,0.1118825445041663,0.47334754797441364
10950,RAB15,0.1118681819223249,0.4732848363225887
3045,CTBS,0.1118424270812595,0.47322212467076386
1287,BEST1,0.1118382321894744,0.47315941301893893
11342,RHEB,0.1118348038880106,0.473096701367114
6781,KMT5C,0.1118328303444904,0.4730339897152891
12615,SMAD4,0.1118012707818018,0.4729712780634642
690,APBA2,0.1117873359878435,0.4729085664116393
8836,NDUFC1,0.1117467927707919,0.4728458547598144
12420,SLC29A2,0.1117418064282276,0.47278314310798947
10236,PLXNA2,0.1117214152697274,0.47272043145616455
8922,NFE2L2,0.1116779643942211,0.4726577198043396
2623,CLIC6,0.1116653864505756,0.47259500815251476
12004,SEH1L,0.1116570736594701,0.47253229650068984
9963,PHF21B,0.1116564214016527,0.4724695848488649
15462,ZNF217,0.1116558131816503,0.47240687319704
5869,HNRNPD,0.1116307892800407,0.4723441615452151
6666,KIF23,0.11162946405441,0.4722814498933902
9562,PAFAH2,0.1116289147773183,0.4722187382415653
6581,KDM4A,0.1116132902838029,0.4721560265897404
14131,TOMM40L,0.1116027278585275,0.47209331493791545
7561,LRPPRC,0.1115488803611461,0.47203060328609053
15594,ZNF439,0.1115228056948184,0.47196789163426567
4111,EPHB1,0.1115058389794225,0.47190517998244075
15448,ZNF192P1,0.1114914542785906,0.4718424683306158
14477,TTI2,0.111456417675582,0.4717797566787909
